AreaID|ManagedAreaName|Year|Month|ParameterName|ShellType|SizeClass|HabitatType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
3|Apalachicola National Estuarine Research Reserve|2014|8|Density_m2|Live Oyster Shells||Natural|40|0|99|2.5|20.375|31.714825053989|Deepwater Horizon NRDA Oyster Technical Working Group Oyster Quadrat Abundance Sampling|5073
3|Apalachicola National Estuarine Research Reserve|2016|11|Density_m2|Live Oyster Shells||Natural|161|0|2670|0|215.217391304348|490.363496495867|Distribution and Condition of Intertidal Eastern Oyster (Crassostrea virginica) Reefs in Apalachicola Bay Florida Based on High-Resolution Satellite Imagery|5063
3|Apalachicola National Estuarine Research Reserve|2019|12|Density_m2|Live Oyster Shells||Natural|12|0|888|24|179|276.37194963573|Apalachicola Bay Intertidal Oyster Sampling|5075
8|Boca Ciega Bay Aquatic Preserve|2017|12|Density_m2|Live Oyster Shells||Natural|15|32|1728|592|662.4|418.838666519017|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
8|Boca Ciega Bay Aquatic Preserve|2018|12|Density_m2|Live Oyster Shells||Natural|15|0|2432|848|835.2|589.405899432398|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
14|Estero Bay Aquatic Preserve|2014|6|Density_m2|Live Oyster Shells||Natural|3|0|684|0|228|394.907584125704|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2014|11|Density_m2|Live Oyster Shells||Natural|6|0|1062|445.5|439.5|410.005731667254|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2015|1|Density_m2|Live Oyster Shells||Natural|4|333|945|706.5|672.75|260.469288016841|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2015|3|Density_m2|Live Oyster Shells||Natural|6|464|2288|1208|1330.66666666667|654.430643129329|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|2|Density_m2|Live Oyster Shells||Natural|9|0|1744|208|559.481481481482|627.421068765518|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|3|Density_m2|Live Oyster Shells||Natural|4|16.6666666666667|750|491.666666666667|437.5|326.98822042437|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|4|Density_m2|Live Oyster Shells||Natural|8|16.6666666666667|700|541.666666666667|416.666666666667|278.886675511359|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|6|Density_m2|Live Oyster Shells||Natural|8|1016.66666666667|1266.66666666667|1091.66666666667|1110.41666666667|83.5414068990142|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2017|10|Density_m2|Live Oyster Shells||Natural|5|16.6666666666667|1472|483.333333333333|594.4|614.343479749815|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|1|Density_m2|Live Oyster Shells||Natural|35|0|5152|416|758.72380952381|1005.00680414474|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|2|Density_m2|Live Oyster Shells||Natural|5|150|3248|900|1206.26666666667|1191.22333012002|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|6|Density_m2|Live Oyster Shells||Natural|5|83.3333333333333|1248|283.333333333333|489.6|470.98209449334|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2019|1|Density_m2|Live Oyster Shells||Natural|25|0|1936|350|477.946666666667|507.555576960498|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2019|2|Density_m2|Live Oyster Shells||Natural|15|0|6768|400|1077.15555555556|1703.4098103541|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|1|Density_m2|Live Oyster Shells||Natural|35|33.3333333333333|4896|650|909.485714285714|889.588670252098|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|3|Density_m2|Live Oyster Shells||Restored|30|0|1920|176|413.733333333333|517.236885191204|SCCF Oyster Restoration Monitoring|4012
14|Estero Bay Aquatic Preserve|2021|1|Density_m2|Live Oyster Shells||Natural|40|16.6666666666667|3984|625|799.283333333333|900.035610406611|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2022|1|Density_m2|Live Oyster Shells||Natural|35|0|3904|566.666666666667|655.714285714286|712.998075618488|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2022|2|Density_m2|Live Oyster Shells||Natural|5|33.3333333333333|1616|183.333333333333|469.866666666667|650.496459978411|Estero Bay Oyster Monitoring|4042
19|Guana River Marsh Aquatic Preserve|2014|5|Density_m2|Live Oyster Shells||Natural|4|784|1056|888|904|121.501714665542|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2014|6|Density_m2|Live Oyster Shells||Natural|4|1328|4192|2336|2548|1380.72831022858|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2014|10|Density_m2|Live Oyster Shells||Natural|12|304|3088|1384|1441.33333333333|891.115473930729|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|1|Density_m2|Live Oyster Shells||Natural|21|560|4976|1376|1650.28571428571|1075.82940761336|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|2|Density_m2|Live Oyster Shells||Natural|14|208|3168|1256|1515.42857142857|924.778036926925|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|6|Density_m2|Live Oyster Shells||Natural|18|112|2704|1240|1200|688.142256154846|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|7|Density_m2|Live Oyster Shells||Natural|24|320|2848|768|952.666666666667|640.885980951144|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|8|Density_m2|Live Oyster Shells||Natural|3|64|272|80|138.666666666667|115.746850209124|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|9|Density_m2|Live Oyster Shells||Natural|3|480|1136|896|837.333333333333|331.911634826701|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|12|Density_m2|Live Oyster Shells||Natural|9|800|4352|2000|1941.33333333333|1124.13522318269|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|1|Density_m2|Live Oyster Shells||Natural|3|800|2080|864|1248|721.243370853417|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|2|Density_m2|Live Oyster Shells||Natural|15|432|2720|1152|1339.73333333333|724.265881197414|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|7|Density_m2|Live Oyster Shells||Natural|66|0|3200|720|881.69696969697|741.863619432056|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
19|Guana River Marsh Aquatic Preserve|2016|8|Density_m2|Live Oyster Shells||Natural|30|48|5600|920|1228.26666666667|1031.35876006074|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|9|Density_m2|Live Oyster Shells||Natural|24|368|6848|2152|2527.33333333333|1835.69995338034|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|8|Density_m2|Live Oyster Shells||Natural|9|256|3168|1312|1573.33333333333|1089.55770843035|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|9|Density_m2|Live Oyster Shells||Natural|9|960|2224|1376|1459.55555555556|379.201500231444|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|10|Density_m2|Live Oyster Shells||Natural|9|416|2688|1120|1436.44444444444|777.350485802754|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2020|2|Density_m2|Live Oyster Shells||Natural|9|480|2704|1840|1761.77777777778|823.123590018197|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|5|Density_m2|Live Oyster Shells||Natural|12|464|3440|1408|1626.66666666667|959.353317541972|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|6|Density_m2|Live Oyster Shells||Natural|12|368|4192|872|1361.33333333333|1202.7112805002|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|7|Density_m2|Live Oyster Shells||Natural|16|448|2256|1232|1226|501.998140766809|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|10|Density_m2|Live Oyster Shells||Natural|12|304|3088|1384|1441.33333333333|891.115473930729|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|1|Density_m2|Live Oyster Shells||Natural|68|112|4976|1280|1384.47058823529|963.486090653742|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|2|Density_m2|Live Oyster Shells||Natural|17|208|3168|1168|1484.23529411765|881.118006385337|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|6|Density_m2|Live Oyster Shells||Natural|60|112|4944|1280|1418.93333333333|889.928541535526|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|7|Density_m2|Live Oyster Shells||Natural|51|160|3104|848|910.745098039216|603.154104458794|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|8|Density_m2|Live Oyster Shells||Natural|18|64|11104|888|1694.22222222222|2918.35319306576|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|9|Density_m2|Live Oyster Shells||Natural|3|480|1136|896|837.333333333333|331.911634826701|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|12|Density_m2|Live Oyster Shells||Natural|30|576|9136|1552|2554.13333333333|2253.38457671448|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|1|Density_m2|Live Oyster Shells||Natural|18|336|8448|832|1947.55555555556|2136.39251246588|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|2|Density_m2|Live Oyster Shells||Natural|36|432|3600|1448|1445.77777777778|704.074310652388|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|3|Density_m2|Live Oyster Shells||Natural|24|752|4432|1640|1903.33333333333|923.099253538891|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|6|Density_m2|Live Oyster Shells||Natural|35|0|3088|832|965.942857142857|805.945770429965|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|7|Density_m2|Live Oyster Shells||Natural|126|0|4896|944|1131.55555555556|944.952227834238|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|8|Density_m2|Live Oyster Shells||Natural|99|48|7152|1104|1370.66666666667|1175.65509311157|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|9|Density_m2|Live Oyster Shells||Natural|24|368|6848|2152|2527.33333333333|1835.69995338034|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|12|Density_m2|Live Oyster Shells||Natural|9|464|1552|896|933.333333333333|399.199198395989|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2018|8|Density_m2|Live Oyster Shells||Natural|9|256|3168|1312|1573.33333333333|1089.55770843035|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2018|9|Density_m2|Live Oyster Shells||Natural|24|384|7440|1576|1814.66666666667|1408.83703709884|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2018|10|Density_m2|Live Oyster Shells||Natural|9|416|2688|1120|1436.44444444444|777.350485802754|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2020|1|Density_m2|Live Oyster Shells||Natural|3|1712|2864|2240|2272|576.666281310083|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2020|2|Density_m2|Live Oyster Shells||Natural|12|480|2704|1912|1841.33333333333|742.436937430114|Guana Tolomato Matanzas NERR Oyster monitoring|4000
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2017|6|Density_m2|Live Oyster Shells||Natural|15|16.6666666666667|616.666666666667|266.666666666667|277.777777777778|165.19188778012|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2018|6|Density_m2|Live Oyster Shells||Natural|15|33.3333333333333|766.666666666667|316.666666666667|373.333333333333|205.461153784081|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2019|6|Density_m2|Live Oyster Shells||Natural|15|0|750|183.333333333333|271.111111111111|222.045564702907|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2021|6|Density_m2|Live Oyster Shells||Natural|30|0|466.666666666667|33.3333333333333|102.222222222222|128.335448059404|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2016|8|Density_m2|Live Oyster Shells||Natural|9|66.6666666666667|566.666666666667|183.333333333333|201.851851851852|152.170510275582|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2017|6|Density_m2|Live Oyster Shells||Natural|60|0|566.666666666667|108.333333333333|171.111111111111|174.77094686165|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2018|6|Density_m2|Live Oyster Shells||Natural|80|0|666.666666666667|200|220.416666666667|167.92719522855|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2019|6|Density_m2|Live Oyster Shells||Natural|105|0|700|100|186.349206349206|199.756541889561|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2021|6|Density_m2|Live Oyster Shells||Natural|75|0|450|50|107.555555555556|132.153943053791|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2016|8|Density_m2|Live Oyster Shells||Natural|9|0|133.333333333333|66.6666666666667|64.8148148148148|47.4666874739863|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2017|6|Density_m2|Live Oyster Shells||Natural|15|16.6666666666667|716.666666666667|183.333333333333|252.222222222222|219.384661336269|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2018|6|Density_m2|Live Oyster Shells||Natural|15|0|333.333333333333|133.333333333333|118.888888888889|114.93039071105|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2019|6|Density_m2|Live Oyster Shells||Natural|15|0|400|100|126.666666666667|124.690092018649|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2021|6|Density_m2|Live Oyster Shells||Natural|15|0|33.3333333333333|0|6.66666666666667|10.5409255338946|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
25|Lemon Bay Aquatic Preserve|2007|5|Density_m2|Live Oyster Shells||Natural|18|240|2752|1072|1187.55555555556|653.333013205204|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2007|10|Density_m2|Live Oyster Shells||Natural|18|48|3056|1280|1404.44444444444|856.324170491129|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2008|5|Density_m2|Live Oyster Shells||Natural|6|848|2592|1856|1800|596.158368221063|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2008|6|Density_m2|Live Oyster Shells||Natural|12|64|1472|784|797.333333333333|511.355655156571|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2008|11|Density_m2|Live Oyster Shells||Natural|6|912|2016|1528|1458.66666666667|389.745900128105|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2009|5|Density_m2|Live Oyster Shells||Natural|18|16|1712|384|603.555555555556|501.684482779205|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2009|9|Density_m2|Live Oyster Shells||Natural|6|880|1712|1368|1333.33333333333|363.262256044675|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2009|10|Density_m2|Live Oyster Shells||Natural|12|16|2144|328|622.666666666667|755.3336810291|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2010|5|Density_m2|Live Oyster Shells||Natural|18|32|2992|1840|1562.66666666667|1108.56685436118|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2010|10|Density_m2|Live Oyster Shells||Natural|18|0|2736|960|1096.88888888889|826.210120610183|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2011|5|Density_m2|Live Oyster Shells||Natural|18|0|2080|1072|1069.33333333333|715.589103261|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2011|11|Density_m2|Live Oyster Shells||Natural|18|0|2608|1104|947.555555555556|644.397960910914|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2013|5|Density_m2|Live Oyster Shells||Natural|18|0|3968|632|845.333333333333|958.653958300233|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2013|10|Density_m2|Live Oyster Shells||Natural|18|16|2416|704|981.333333333333|820.738261638659|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2014|5|Density_m2|Live Oyster Shells||Natural|18|48|1872|880|954.666666666667|604.472740591044|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2014|10|Density_m2|Live Oyster Shells||Natural|18|288|2384|984|1003.55555555556|602.921341296566|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2015|5|Density_m2|Live Oyster Shells||Natural|18|160|1808|720|822.222222222222|378.714164378167|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2015|10|Density_m2|Live Oyster Shells||Natural|18|48|2448|776|896.888888888889|673.085335808949|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2016|5|Density_m2|Live Oyster Shells||Natural|18|160|1968|648|831.111111111111|572.52473759952|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2016|11|Density_m2|Live Oyster Shells||Natural|18|32|2960|504|753.777777777778|789.481703066717|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2017|12|Density_m2|Live Oyster Shells||Natural|12|128|3600|1392|1485.33333333333|1116.06234212751|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2020|10|Density_m2|Live Oyster Shells||Natural|15|48|2176|576|707.2|531.940275917191|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2021|5|Density_m2|Live Oyster Shells||Natural|15|112|1424|688|619.733333333333|409.50832307374|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2021|11|Density_m2|Live Oyster Shells||Natural|15|48|1664|864|752|544.571128766219|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2022|6|Density_m2|Live Oyster Shells||Natural|15|0|2496|1008|861.866666666667|753.575654242271|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2022|12|Density_m2|Live Oyster Shells||Natural|12|16|1472|328|472|459.514368159968|Sarasota County Comprehensive Oyster Monitoring Program|972
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|7|Density_m2|Live Oyster Shells||Natural|4|0|1828|1150|1032|770.059737942453|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|8|Density_m2|Live Oyster Shells||Natural|5|92|896|676|568.8|306.037906148895|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|9|Density_m2|Live Oyster Shells||Natural|2|8|2780|1394|1394|1960.09999744911|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|10|Density_m2|Live Oyster Shells||Natural|2|668|3604|2136|2136|2076.0655095637|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|7|Density_m2|Live Oyster Shells||Natural|72|5|73|25|27.2777777777778|14.6866061643246|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|8|Density_m2|Live Oyster Shells||Natural|60|0|192|35|43.95|35.781078703979|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|9|Density_m2|Live Oyster Shells||Natural|22|14|313|79.5|114.227272727273|89.4043419730628|Loxahatchee River Oyster Mapping and Recruitment|4014
29|Mosquito Lagoon Aquatic Preserve|2015|5|Density_m2|Live Oyster Shells||Natural|10|144|656|448|409.6|180.42123550797|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
29|Mosquito Lagoon Aquatic Preserve|2015|6|Density_m2|Live Oyster Shells||Natural|50|48|2896|808|1018.88|686.380171922356|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
29|Mosquito Lagoon Aquatic Preserve|2016|5|Density_m2|Live Oyster Shells||Natural|10|512|2096|1456|1324.8|550.383462283848|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
29|Mosquito Lagoon Aquatic Preserve|2016|6|Density_m2|Live Oyster Shells||Natural|100|64|2928|856|994.24|608.425242040068|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
30|Nassau River-St. Johns River Marshes Aquatic Preserve|2016|5|Density_m2|Live Oyster Shells||Natural|3|256|496|320|357.333333333333|124.279255442464|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
30|Nassau River-St. Johns River Marshes Aquatic Preserve|2016|6|Density_m2|Live Oyster Shells||Natural|25|80|2416|608|904.96|697.103799061995|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
30|Nassau River-St. Johns River Marshes Aquatic Preserve|2016|7|Density_m2|Live Oyster Shells||Natural|14|80|1536|528|643.428571428571|424.953520406049|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
34|Pine Island Sound Aquatic Preserve|2015|3|Density_m2|Live Oyster Shells||Natural|10|0|704|80|206.4|268.521548897332|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2015|3|Density_m2|Live Oyster Shells||Restored|5|0|7|2|2.4|2.70185121722126|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2016|3|Density_m2|Live Oyster Shells||Natural|10|0|1296|152|355.2|468.229003800491|SCCF Oyster Restoration Monitoring|4012
