AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|SufficientData|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|pH|bottom|535865|22|2002|2023|2023-02-24T01:15:00Z|TRUE|8|TRUE|-0.1448|0.0020|-0.00487959730972576|8.05379604290856|7.8253|0.7289|-1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|pH|bottom|647843|29|1995|2023|2023-02-24T03:00:00Z|TRUE|7.6|TRUE|-0.1046|0.0082|-0.00631428597121762|7.65916796787517|6.4812|0.8394|-1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|pH|bottom|654473|29|1995|2023|2023-02-06T11:00:00Z|TRUE|7.5|TRUE|-0.1471|0.0002|-0.00940280352451266|7.63731786781193|1.9445|0.9987|-1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|pH|bottom|197786|7|2017|2023|2023-02-06T09:15:00Z|TRUE|7.1|TRUE|-0.1081|0.3246|-0.0172535239270663|7.13838516007019|10.7513|0.4643|0
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|pH|bottom|200043|7|2017|2023|2023-02-06T13:15:00Z|TRUE|8.1|TRUE|-0.0865|0.4367|-0.00607520900781733|8.12512719680218|11.0178|0.4418|0
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02313700|pH|surface|950|5|2019|2023|2023-02-22T00:00:00Z|TRUE|7.5|TRUE|0.1019|0.2207|0.0621726190476191|7.59426285616497|11.7621|0.3818|0
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02323566|pH|surface|1148|9|2015|2023|2023-02-28T00:00:00Z|TRUE|7.2|TRUE|0.1153|0.8292|0|6.96666666666667|7.22|0.7045|0
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326526|pH|surface|999|7|2016|2023|2023-02-28T00:00:00Z|TRUE|8.1|TRUE|0.0598|0.2618|0.0428571428571427|8.10866136824061|11.7708|0.3811|0
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|2313700|pH|surface|264|1|2022|2022|2022-09-30T00:00:00Z|FALSE|7.5|||    NA|||||
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|2323566|pH|surface|268|1|2022|2022|2022-09-30T00:00:00Z|FALSE|7.1|||    NA|||||
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|2326526|pH|surface|267|1|2022|2022|2022-09-30T00:00:00Z|FALSE|8.1|||    NA|||||
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|pH|bottom|250183|10|2007|2016|2016-02-13T23:15:00Z|TRUE|8.1|TRUE|-0.2776|0.0004|-0.0229064194974099|8.16940538584521|8.6673|0.6526|-1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|pH|bottom|168278|10|2004|2015|2015-04-26T03:30:00Z|TRUE|8.1|TRUE|-0.3661|0.0000|-0.0356176054271706|8.2775468312614|3.7467|0.9767|-1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|pH|bottom|87147|4|2019|2022|2022-08-30T09:00:00Z|FALSE|8|||    NA|||||
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|pH|bottom|224733|8|2009|2016|2016-07-27T11:15:00Z|TRUE|7.6|TRUE|-0.2889|0.0017|-0.0556340712871482|7.80465481433963|5.0142|0.9305|-1
17|Fort Pickens State Park Aquatic Preserve|505|Pensacola Bay Water Quality Monitoring Program|P09|pH|Surface|157|2|2015|2016|2016-09-06T15:55:00Z|FALSE|7.061|||    NA|||||
37|Rocky Bayou State Park Aquatic Preserve||||pH||0|0||||FALSE||||    NA|||||
40|St. Andrews State Park Aquatic Preserve||||pH||0|0||||FALSE||||    NA|||||
41|St. Joseph Bay Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|pH|bottom|92953|7|2005|2011|2011-05-10T10:30:00Z|TRUE|8.1|TRUE|-0.2563|0.0152|-0.0359690236854235|8.26620066374242|3.8281|0.9747|-1
42|St. Joseph Bay State Buffer Preserve||||pH||0|0||||FALSE||||    NA|||||
43|St. Martins Marsh Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|pH|bottom|134710|5|2018|2022|2022-10-20T07:45:00Z|TRUE|8.2|TRUE|-0.3205|0.0321|-0.0362929530520262|8.33305552255222|5.1781|0.9222|-1
47|Yellow River Marsh Aquatic Preserve|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|pH|bottom|175350|6|2015|2020|2020-12-31T23:45:00Z|TRUE|7.6|TRUE|0.0479|0.6588|0.00970810947877832|7.51655936209933|10.0211|0.5285|0
48|Nature Coast Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSHS|pH|bottom|6555|1|2016|2016|2016-07-12T08:45:00Z|FALSE|8|||    NA|||||
