ManagedAreaName|Year|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Apalachicola National Estuarine Research Reserve|2012|259|0.4|140.2|87.3|84.3934362934363|19.4262547749232|129, 355, 5002
Apalachicola National Estuarine Research Reserve|2013|114|18.7|117.8|91.5|85.7052631578947|21.2140913349847|355
Apalachicola National Estuarine Research Reserve|2014|37|6.7|131.5|85.2|84.9432432432432|22.0774336841508|129, 355
Apalachicola National Estuarine Research Reserve|2015|50|28.6|121.3|90.65|86.22|19.1514266533108|129, 355
Apalachicola National Estuarine Research Reserve|2016|41|6.04|165.4|95.9|93.0890243902439|28.2373178440232|129, 355
Apalachicola National Estuarine Research Reserve|2017|178|33.7|144|101.45|97.4550561797753|16.302299662643|129, 355, 5002
Apalachicola National Estuarine Research Reserve|2018|217|2.9|135.7|97.9|92.4732718894009|23.0324614902692|129, 355, 5002
Apalachicola National Estuarine Research Reserve|2019|203|10.5|138|94.6|93.8137931034483|16.2880964522006|129, 355, 5002
Apalachicola National Estuarine Research Reserve|2020|82|15.6|122.5|86.35|85.5719512195122|19.8535830294862|129, 5002
Apalachicola National Estuarine Research Reserve|2021|36|51.2|113.8|87.5|84.5583333333333|14.4142266033051|5002
Apalachicola National Estuarine Research Reserve|2022|8|13.8|167.2|88.25|89.6625|50.4414777595921|5002
Banana River Aquatic Preserve|1991|9|0.8562|66|1.1951|27.3674666666667|31.6700044590698|3001, 5002
Banana River Aquatic Preserve|1992|41|0.3988|130|31|41.8987292682927|42.777164770741|3001, 5002
Banana River Aquatic Preserve|1993|54|0.1624|130|1.1174|36.6031148148148|45.3851423048166|3001, 5002
Banana River Aquatic Preserve|1994|46|0.0845|160|1.21665|41.6480369565217|49.0207404037985|3001, 5002
Banana River Aquatic Preserve|1995|33|0.3073|144|0.9935|36.6491636363636|50.5923346223011|3001, 5002
Banana River Aquatic Preserve|1996|54|0.3216|118|0.9059|14.3042518518519|33.4650950780781|3001, 5002
Banana River Aquatic Preserve|1997|47|0.3606|130|0.9086|12.9118765957447|32.8816645564205|3001, 5002
Banana River Aquatic Preserve|1998|40|0.3826|169|0.8695|18.721795|41.6180171655594|3001, 5002
Banana River Aquatic Preserve|1999|23|0.3314|115|0.9649|33.5642|46.7720497779778|3001, 5002
Banana River Aquatic Preserve|2000|40|0.3674|146|1.1425|36.926945|43.0632171483104|3001, 5002
Banana River Aquatic Preserve|2001|39|0.4499|138|48|45.7269051282051|42.6585030884875|3001, 5002
Banana River Aquatic Preserve|2002|45|0.5794|154|37|35.4556111111111|39.2960152971081|3001, 5002
Banana River Aquatic Preserve|2003|29|0.5806|153|0.9856|44.5549034482759|59.2597111658291|3001, 5002
Banana River Aquatic Preserve|2004|23|1.1082|130|84|71.7003565217391|31.7887789124034|3001, 5002
Banana River Aquatic Preserve|2005|30|0.7466|117.7|79.35|68.3271166666667|40.3789529872551|3001, 5002
Banana River Aquatic Preserve|2006|35|0.6677|154.9|81|75.0162971428571|45.6752063340359|3001, 5002
Banana River Aquatic Preserve|2007|32|0.4713|154.485|52.945|56.4263125|54.8017152420448|3001, 5002
Banana River Aquatic Preserve|2008|36|0.3198|147.282|0.95705|22.0874833333333|45.9363093244269|3001, 5002
Banana River Aquatic Preserve|2009|36|0.4901|165.016|0.94725|14.0483416666667|35.7108797259433|3001, 5002
Banana River Aquatic Preserve|2010|22|0.4692|143.281|0.80185|22.8988227272727|48.5213383177215|3001, 5002
Banana River Aquatic Preserve|2011|12|0.5758|92.874|0.8066|8.46929166666667|26.5809352707899|3001, 5002
Banana River Aquatic Preserve|2012|11|0.7855|103.45|87.41|70.0913818181818|36.1824012654445|3001, 3013, 5002
Banana River Aquatic Preserve|2013|21|59.9|111.35|88.7|85.8685714285714|15.0243107281879|3001, 3013, 5002
Banana River Aquatic Preserve|2014|25|52.73|129|90.3|91.0236|20.3349846078132|3001, 3013, 5002
Banana River Aquatic Preserve|2015|18|40.6|163.49|101.45|104.133333333333|33.4148827356209|3001, 3013, 5002
Banana River Aquatic Preserve|2016|22|73.2|212|116.95|118.530454545455|34.3959814204914|3001, 3013, 5002
Banana River Aquatic Preserve|2017|14|65.05|128|100.025|97.5942857142857|16.6440433855413|3001, 3013, 5002
Banana River Aquatic Preserve|2018|5|40.31|146.7|64.7|76.531|40.9445094609766|95, 3001, 3013
Banana River Aquatic Preserve|2019|15|25.52|114|80.1|77.4206666666667|26.7152432321396|3001, 3013
Banana River Aquatic Preserve|2020|52|18|122.5|87|81.9173076923077|23.9359826035529|3001, 3013, 5002
Banana River Aquatic Preserve|2021|42|68.5|117.1|100.65|97.052380952381|12.8037006482642|5002
Boca Ciega Bay Aquatic Preserve|1992|5|4|6.5|5.4|5.24|1.00149887668434|102
Boca Ciega Bay Aquatic Preserve|1995|127|9|161.1|94.9|91.1590551181102|39.0600359120331|4067
Boca Ciega Bay Aquatic Preserve|1996|893|19|193.8|101.9|97.6174692049272|27.4077847988291|4067
Boca Ciega Bay Aquatic Preserve|1997|838|30.8|169.2|82.2|82.0198090692124|17.0530723737061|4067
Boca Ciega Bay Aquatic Preserve|1998|363|50.6|126.9|89.7|91.8247933884298|10.714795478838|4067
Boca Ciega Bay Aquatic Preserve|1999|25|57.9|108.4|71.3|76.408|12.7076394346078|4067
Boca Ciega Bay Aquatic Preserve|2000|895|2.4|145.4|80.8|78.7010055865922|24.8013036636624|4067
Boca Ciega Bay Aquatic Preserve|2001|240|26|178.9|70.2|71.7316666666667|21.6209103161957|4067
Boca Ciega Bay Aquatic Preserve|2002|7|65.3|98.1|71.7|77.8857142857143|13.0528960479311|4067
Boca Ciega Bay Aquatic Preserve|2003|6|57.6|137.6|83.35|88.8166666666667|26.951246106009|4067
Boca Ciega Bay Aquatic Preserve|2004|4|55.6|90.7|77.5|75.325|14.7527116151574|4067
Boca Ciega Bay Aquatic Preserve|2005|5|47.4|101|63.4|70.4|22.3329353198365|4067
Boca Ciega Bay Aquatic Preserve|2006|5|70.1|98.6|77.7|79.56|11.1444156419258|4067
Boca Ciega Bay Aquatic Preserve|2007|7|33.7|78.4|64.6|63.5857142857143|16.1910910247404|4067
Boca Ciega Bay Aquatic Preserve|2008|15|37.8|110.3|80.4|76.9066666666667|18.8403240291617|4067
Boca Ciega Bay Aquatic Preserve|2009|11|54.6|110.9|75.7|81.1545454545455|17.6594090295436|4067
Boca Ciega Bay Aquatic Preserve|2010|9|49.3|103.3|77|77.2333333333333|17.5659471705912|4067, 5002
Boca Ciega Bay Aquatic Preserve|2011|8|21.3|104.2|77.85|71.725|24.7490115242725|4067
Boca Ciega Bay Aquatic Preserve|2012|9|15.1|104.7|79.7|76.2777777777778|28.0069088698565|4067
Boca Ciega Bay Aquatic Preserve|2013|12|32.4|107.7|90.2|85.575|20.7837403668436|4067, 5002
Boca Ciega Bay Aquatic Preserve|2014|15|78.2|120|90.9|93.1466666666667|10.5732051274279|4067, 5002
Boca Ciega Bay Aquatic Preserve|2015|14|79.1|127.4|91.2|94.8571428571429|12.3539912134135|4067, 5002
Boca Ciega Bay Aquatic Preserve|2016|25|41.9|137|93|88.22|23.6660269866603|4067, 5002
Boca Ciega Bay Aquatic Preserve|2017|14|59.1|139.5|88.35|91.0071428571429|21.3923230042107|4067, 5002
Boca Ciega Bay Aquatic Preserve|2018|10|65.8|140.5|100.75|98.92|20.095483185145|4067
Boca Ciega Bay Aquatic Preserve|2020|105|30.7|137.5|92.9|91.3504761904762|19.611717081542|5002
Boca Ciega Bay Aquatic Preserve|2021|153|38.1|165|91.8|89.6228758169935|21.1292280002321|5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|2002|3|80.46|91|87.76|86.4066666666667|5.39875294242415|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2004|3|79.67|81.46|81.3|80.81|0.990504921744457|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2006|1|84.23|84.23|84.23|84.23||354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2009|1|54.9|54.9|54.9|54.9||354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2010|2|107.4|110.5|108.95|108.95|2.19203102167829|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2011|5|75.4|124.8|103.5|103.64|19.522115664036|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2012|5|52.3|91.8|71.9|71.8|14.0260471979813|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2013|4|27|92.3|76.7|68.175|31.0098237122797|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2014|2|69.3|69.3|69.3|69.3|0|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2015|9|42.7|98.5|68.5|66.5777777777778|16.6553127993576|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2016|1|77.2|77.2|77.2|77.2||354
Cape Romano-Ten Thousand Islands Aquatic Preserve|2017|6|60.2|94|85.55|82.25|13.3188212691664|354, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|2018|3|74.9|88.7|83.9|82.5|7.0057119552548|354, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|2019|2|59.2|89.2|74.2|74.2|21.2132034355964|354, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|2020|1|66.4|66.4|66.4|66.4||5002
Cockroach Bay Aquatic Preserve|1995|129|20.9|133.2|63.2|69.1286821705426|24.0758313518144|4067
Cockroach Bay Aquatic Preserve|1996|2|44.9|114.4|79.65|79.65|49.1439212924651|4067
Cockroach Bay Aquatic Preserve|1997|3|56.8|83.8|65.5|68.7|13.7815093513011|4067
Cockroach Bay Aquatic Preserve|1998|154|36.9|98.5|53.45|59.2623376623377|15.0906934828634|4067
Cockroach Bay Aquatic Preserve|1999|6|9.3|103.3|49.1|48.2166666666667|31.8360435146497|4067
Cockroach Bay Aquatic Preserve|2000|9|36.7|73|50.7|52.5222222222222|10.7418315218795|4067
Cockroach Bay Aquatic Preserve|2001|200|11.3|90.2|33.8|35.7145|12.2015461475978|4067
Cockroach Bay Aquatic Preserve|2002|430|2.2|137.2|37.85|42.3695348837209|25.3388261239599|4067
Cockroach Bay Aquatic Preserve|2003|165|19.6|67.8|43.3|42.3490909090909|11.0613787467146|4067
Cockroach Bay Aquatic Preserve|2004|541|27.5|158.5|46.3|45.5914972273568|8.66117356765085|4067, 5002
Cockroach Bay Aquatic Preserve|2005|436|13.2|85.5|51.4|51.333256880734|8.60715657525016|4067, 5002
Cockroach Bay Aquatic Preserve|2006|28|3.2|92.4|53.8|54.7107142857143|19.9407518578434|4067, 5002
Cockroach Bay Aquatic Preserve|2007|21|25|92.1|56|56.6047619047619|17.0065127580723|4067, 5002
Cockroach Bay Aquatic Preserve|2008|25|10.3|86.8|51.6|55.284|18.462048459836|4067, 5002
Cockroach Bay Aquatic Preserve|2009|180|20.2|107.3|61.45|64.4622222222222|18.4617773815096|4067, 5002
Cockroach Bay Aquatic Preserve|2010|162|29|131.8|69.95|69.6160493827161|15.9457111334158|5002
Cockroach Bay Aquatic Preserve|2011|172|6|127.7|68.15|66.8261627906977|16.8670397759581|5002
Cockroach Bay Aquatic Preserve|2012|164|12.6|99|68.3|67.6067073170732|13.4766060931939|5002
Cockroach Bay Aquatic Preserve|2013|176|36.9|119.7|65.4|68.70625|17.9696988010373|5002
Cockroach Bay Aquatic Preserve|2014|187|40|105.5|63.1|65.2582887700535|14.5747267357416|4067, 5002
Cockroach Bay Aquatic Preserve|2015|165|19.2|98.7|64.6|65.8824242424242|14.1288536789909|5002
Cockroach Bay Aquatic Preserve|2016|165|45.2|100.9|66|67.1127272727273|11.8933223918563|5002
Cockroach Bay Aquatic Preserve|2017|88|34|91.8|71.2|69.2204545454545|13.4010306610917|5002
Cockroach Bay Aquatic Preserve|2020|85|19|92.9|64.5|64.1988235294118|15.7352840859676|5002
Cockroach Bay Aquatic Preserve|2021|210|29.4|112.5|66.4|64.9795238095238|14.315725945321|5002
Coupon Bight Aquatic Preserve|1995|1|95.23897136|95.23897136|95.23897136|95.23897136||297
Coupon Bight Aquatic Preserve|1996|1|114.59620133|114.59620133|114.59620133|114.59620133||297
Coupon Bight Aquatic Preserve|1997|1|70.51849983|70.51849983|70.51849983|70.51849983||297
Coupon Bight Aquatic Preserve|1998|2|81.46295447|105.76103388|93.611994175|93.611994175|17.1813367206202|297
Coupon Bight Aquatic Preserve|1999|2|107.53494667|117.37650566|112.455726165|112.455726165|6.95903309927644|297
Coupon Bight Aquatic Preserve|2000|1|93.61986995|93.61986995|93.61986995|93.61986995||297
Coupon Bight Aquatic Preserve|2001|4|70.35696977|101.7878046|91.15514892|88.6137680525|13.8913452005366|297
Coupon Bight Aquatic Preserve|2002|4|73.62921217|128.06037798|87.74389003|94.2943425525|23.5297007268148|297
Coupon Bight Aquatic Preserve|2003|4|81.58953966|97.23324151|84.91383992|87.1626152525|7.10039007550683|297
Coupon Bight Aquatic Preserve|2004|4|47.69186502|91.92663233|68.477694085|69.14347138|21.7413150221497|297
Coupon Bight Aquatic Preserve|2005|4|57.08933618|106.38066435|76.9173813|79.3261907825|24.5729628163419|297
Coupon Bight Aquatic Preserve|2006|4|57.51359708|90.55813654|74.785909725|74.4108882675|14.1895577048582|297
Coupon Bight Aquatic Preserve|2007|4|58.8587357|95.45126822|68.088196245|72.6215991025|16.1639169991217|297
Coupon Bight Aquatic Preserve|2008|3|93.89718309|100.15216797|100.1348948|98.0614152866667|3.60634121117469|297
Coupon Bight Aquatic Preserve|2009|4|93.6821839|99.68296311|94.43819599|95.5603847475|2.77916823705271|297
Coupon Bight Aquatic Preserve|2010|3|93.42477168|100.38894379|94.71097241|96.17489596|3.70570201373625|297
Coupon Bight Aquatic Preserve|2011|3|93.50146975|101.41828495|96.03175559|96.9838367633333|4.04336921987092|297
Coupon Bight Aquatic Preserve|2020|2|85.9|130.9|108.4|108.4|31.8198051533946|5002
Florida Keys National Marine Sanctuary|1995|396|69.15490515|128.71022204|95.327293895|96.3387287034596|9.68913222392145|297
Florida Keys National Marine Sanctuary|1996|414|5.1|171.43794831|87.31747063|87.8064954423672|19.9874652642751|102, 297
Florida Keys National Marine Sanctuary|1997|571|46.93524562|132.20488004|92.66281181|94.1159765436602|10.2290826459996|297
Florida Keys National Marine Sanctuary|1998|629|43.52571282|143.60248662|91.41025345|90.8085321403975|11.3031508955147|297
Florida Keys National Marine Sanctuary|1999|610|46.74269096|133.00023415|91.54038976|90.3455377065246|10.7259040483488|297
Florida Keys National Marine Sanctuary|2000|636|32.44299693|207.00786256|82.36081547|87.2293193746541|18.9960704478623|297
Florida Keys National Marine Sanctuary|2001|640|41.41932934|152.24202335|84.335159445|84.2133805383906|11.4151242256708|297
Florida Keys National Marine Sanctuary|2002|668|38.0912146|160.83852991|86.578222205|88.559138305479|12.5117385495287|297
Florida Keys National Marine Sanctuary|2003|682|42.89286564|124.51467093|86.580573665|86.2617490654986|12.3610068819924|297
Florida Keys National Marine Sanctuary|2004|654|12.91491526|133.03107578|89.969083535|89.8507893358257|10.0124336619839|297
Florida Keys National Marine Sanctuary|2005|594|37.2236035|116.31762118|82.9504652|85.4237990610101|11.2548985378137|297
Florida Keys National Marine Sanctuary|2006|620|34.58709932|203.20515655|79.80200154|78.9288433232903|16.9959401011448|297
Florida Keys National Marine Sanctuary|2007|572|45.13691424|115.79433382|73.33717408|74.8559627105594|15.3432443572382|297
Florida Keys National Marine Sanctuary|2008|568|33.87649643|122.34452581|97.413062865|95.7806401910739|9.52455163761849|297
Florida Keys National Marine Sanctuary|2009|623|70.13172543|134.92807564|96.17435862|97.1879848475281|5.64916194952301|297
Florida Keys National Marine Sanctuary|2010|600|66.29857538|123.48484632|97.36643432|97.3905776933833|5.44710196359638|297
Florida Keys National Marine Sanctuary|2011|510|79.73591831|144.82754228|98.4261638|99.1315786021765|6.0929371452672|297
Florida Keys National Marine Sanctuary|2012|413|48.10579901|125.29631265|97.65800826|96.7644088501695|6.27635793525959|297
Florida Keys National Marine Sanctuary|2013|416|71.17941204|134.42550916|98.19952934|96.8892653529087|5.41768212981286|297, 5002
Florida Keys National Marine Sanctuary|2014|434|63.49424426|142.8|97.347153055|97.1846398497926|5.0081289511384|297, 5002
Florida Keys National Marine Sanctuary|2015|445|76.3|102.5|96.93038341|97.0721171013483|2.80119788363095|297, 5002
Florida Keys National Marine Sanctuary|2016|443|91|129|96.97032604|96.9762263404966|2.7393451428772|297, 5002
Florida Keys National Marine Sanctuary|2017|477|55|117|97.65102153|97.0635698357442|2.99383485723597|297, 5002
Florida Keys National Marine Sanctuary|2018|458|92.90739015|101.3236061|96.85710365|96.9186781121616|1.84221831485992|297
Florida Keys National Marine Sanctuary|2019|358|92.48125043|100.11460342|96.40594114|96.7842325655028|1.70513255655018|297
Florida Keys National Marine Sanctuary|2020|1189|0.6|156|95.13813409|91.3169566189487|18.4276500587586|297, 5002
Florida Keys National Marine Sanctuary|2021|477|0.4|153.8|97.1|92.3060796645702|22.303348486636|5002
Guana River Marsh Aquatic Preserve|1999|2|74|78|76|76|2.82842712474619|5002
Guana River Marsh Aquatic Preserve|2000|4|52|72|62|62|8.20568908339411|5002
Guana River Marsh Aquatic Preserve|2001|3|79|80|80|79.6666666666667|0.577350269189626|5002
Guana River Marsh Aquatic Preserve|2002|2|81|85|83|83|2.82842712474619|5002
Guana River Marsh Aquatic Preserve|2004|2|70|71|70.5|70.5|0.707106781186548|5002
Guana River Marsh Aquatic Preserve|2005|12|44|108|65.95|69.9833333333333|19.3701191310615|5002
Guana River Marsh Aquatic Preserve|2006|3|46|81|73|66.6666666666667|18.3393929379719|5002
Guana River Marsh Aquatic Preserve|2009|3|84.9|102|94|93.6333333333334|8.55589465417459|5002
Guana River Marsh Aquatic Preserve|2012|6|7.14|93|89.25|74.3566666666667|33.4729632190917|5002
Guana River Marsh Aquatic Preserve|2013|23|56|99.6|82.8|79.5347826086957|14.7867449456247|5002
Guana River Marsh Aquatic Preserve|2014|27|42.1|101|83.7|78.3407407407407|16.4582749647348|5002
Guana River Marsh Aquatic Preserve|2015|29|54.7|95|79.3|77.9137931034483|12.141067384764|5002
Guana River Marsh Aquatic Preserve|2016|23|59.7|100|86.3|83.6434782608696|11.4440864477907|5002
Guana River Marsh Aquatic Preserve|2017|12|62|98|83.5|82.5666666666667|11.2971704690184|5002
Guana River Marsh Aquatic Preserve|2018|13|27.5|123.3|80|81.8769230769231|21.9393920398201|5014
Guana River Marsh Aquatic Preserve|2019|9|59.9|128.5|90.3|90.1333333333333|19.8839759605568|5014
Guana River Marsh Aquatic Preserve|2020|35|18.6|104.2|81.4|73.7428571428572|22.0689599119813|5002, 5014
Guana River Marsh Aquatic Preserve|2021|46|44.3|101.1|77.65|77.0891304347826|14.6107757533932|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|1999|6|62.9|87|82|79.4833333333333|9.10832952119469|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2000|12|50|97.9|63.5|67.2583333333333|15.0998168762727|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2001|5|74|80|78|77.6|2.30217288664427|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2002|2|75|118|96.5|96.5|30.4055915910215|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2004|10|36|100|70.5|71.36|20.4566859486086|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2005|41|31.9|108|75|76.7292682926829|19.4939637311456|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2006|1|89|89|89|89||5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2009|13|51|102|88.5|81.7769230769231|16.8413258507238|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2010|7|75|100|87|86.5714285714286|9.88023520059354|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2012|17|7.14|104.2|92|87.6964705882353|21.838445726853|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2013|70|56|111|91.45|87.9542857142857|12.0740911466923|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2014|89|40|101.1|83.4|79.8730337078652|15.6098727794954|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2015|69|54.7|100.8|85.9|84.063768115942|11.2751805908909|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2016|59|59.7|104|88.4|87.6322033898305|9.37449659665403|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2017|41|62|110.84|88|88.1963414634146|9.78503851706716|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2018|12|34|123.3|81.1|81.725|20.9195917307633|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2019|14|59.9|128.5|91.4|90.5285714285714|16.8094492003035|5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2020|106|18.6|106|77.85|75.4283018867925|18.1203950062957|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2021|117|37.6|103.8|79.5|77.908547008547|16.2844783970418|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|2022|2|90.5|94.3|92.4|92.4|2.68700576850888|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1991|2|0.3406|52|26.1703|26.1703|36.5287120520283|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1992|5|0.8265|99|68|49.35114|45.6422814350685|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1994|5|7|92|71|64.8|34.6727558754709|5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1995|7|0.6924|91|0.8882|22.8909142857143|38.3876951287965|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1996|14|0.4439|90|65|44.6403642857143|40.0861582635473|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1997|10|0.57|131|25.88615|41.0533|47.4456262235461|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1998|9|0.4731|94|83|62.8299777777778|37.4412243831842|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|1999|13|0.5345|97|67|48.5077846153846|41.2337636116295|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2000|15|0.306|104|70|62.12328|35.0283201031924|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2001|23|0.586|160|71|64.9231391304348|46.9349972972363|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2002|27|0.6248|102|67|49.1911407407407|42.0683646245769|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2003|31|0.5329|142|69|58.3713322580645|44.0091847073342|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2004|35|0.2964|108|57|42.9921028571429|39.558977669859|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2005|23|0.5723|121.7|69.8|52.1026608695652|47.930384864507|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2006|10|0.6411|87|0.97465|31.876|40.8471801390119|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2007|12|0.6273|113|1.13165|32.4323|47.3218949968866|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2008|10|0.5469|90.668|30.37225|40.52751|42.6661962220796|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2009|10|0.4989|89.105|0.75265|31.59327|40.544252821853|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2010|15|0.559|129.923|0.8568|26.6063066666667|46.7537557883775|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2011|9|0.51|115.653|0.9114|20.8953111111111|41.643020892505|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2012|32|33|117.81|88.11|85.9740625|20.1717360327913|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2013|59|0|105.7|76.3|69.8476271186441|26.0041934508836|3001, 3013, 5002
