AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|SufficientData|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255654081350200|Salinity|surface|958|11|2008|2022|2022-09-27|TRUE|35|1|0.0667|0.6531|0.0188172043010759|35.1333333333333|0.1131|0.945|0
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255732081363700|Salinity|surface|261|4|2012|2015|2015-03-06|FALSE|35||||||||
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbbmwq|Salinity|bottom|12256|2|1997|1998|1998-02-13|FALSE|34.5||||||||
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Salinity|bottom|586118|21|2002|2022|2022-08-31|TRUE|29.8|1|-0.0012|0.9784|-0.00284981381884503|31.3091924236191|5.173|0.9225|0
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Salinity|bottom|601741|21|2002|2022|2022-08-31|TRUE|26.2|1|-0.0461|0.3165|-0.0607163762845824|28.3016394403259|6.9154|0.8059|0
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Salinity|bottom|589188|22|2001|2022|2022-08-17|TRUE|33.1|1|-0.1678|0.0002|-0.110187753363795|34.7067792157001|10.4316|0.492|-1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Salinity|bottom|620524|23|2000|2022|2022-08-31|TRUE|33.4|1|-0.1339|0.0022|-0.0904783780176386|34.8600326690129|8.7395|0.6459|-1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Salinity|bottom|218684|7|2016|2022|2022-08-31|TRUE|30.1|1|0.0427|0.6665|0.161529781617971|31.2950765379782|8.513|0.6667|0
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Salinity|bottom|68446|5|1996|2000|2000-12-31|TRUE|21.1|1|0.3067|0.0358|2.05665134449077|16.7415118523488|12.9829|0.2944|1
44|Terra Ceia Aquatic Preserve|7|National Water Information System|023000825|Salinity|surface|124|1|2007|2007|2007-03-06|FALSE|8.2||||||||
44|Terra Ceia Aquatic Preserve|7|National Water Information System|02300084|Salinity|surface|127|1|2007|2007|2007-03-06|FALSE|7.7||||||||
44|Terra Ceia Aquatic Preserve|7|National Water Information System|023000842|Salinity|surface|100|1|2007|2007|2007-03-01|FALSE|28||||||||
44|Terra Ceia Aquatic Preserve|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Salinity|bottom|8304|2|2008|2009|2009-03-03|FALSE|32.6||||||||
