ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS008|1999-03-30|2017-09-14|58|22.5|37.6|31.55|30.9275862068966|3.34342995977884
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS009|1998-12-01|2017-04-12|96|23.5|40|31.45|31.0135416666667|3.01241710230267
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS010|1998-11-24|2017-09-14|137|23.4|39.5|31.4|31.1467153284672|2.58513997501587
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS011|1998-11-24|2017-08-22|128|23.3|37.2|31.25|31.109375|2.73931532051293
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS012|1999-03-30|2017-09-14|67|23.5|37.1|31.5|30.9567164179104|3.12668010014868
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS013|2008-06-25|2017-08-22|30|25.7|34.2|31.85|31.2566666666667|2.20605488619833
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS014|1998-11-17|2017-09-14|165|24.2|38.3|31.6|31.3666666666667|2.40407005836528
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS015|1998-11-24|2000-07-06|35|27|33.4|31.6|31.2028571428571|1.49479207963668
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS017|1998-12-29|2017-09-14|68|23.2|35.4|31.2|30.8176470588235|2.66048705991241
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS018|1998-11-24|2017-09-14|138|23.5|36.9|30.95|30.6826086956522|2.70263221365017
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS020|1998-11-17|2017-09-14|163|23.4|40|31.4|31.2779141104295|2.63450570573781
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS021|1998-11-24|2017-09-14|166|23.4|39.5|31.5|31.333734939759|2.55564862707588
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS030|2001-04-25|2017-09-14|98|23.4|39|31.55|31.2551020408163|3.03128438801554
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS035|2001-04-12|2017-09-14|88|23.3|37.3|31.65|31.1965909090909|2.9878854577915
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0025|2019-01-17|2022-01-18|14|28.45|33.79|30.355|30.5185714285714|1.48232591216983
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0054|2021-01-20|2021-08-19|3|28.45|30.4|29.74|29.53|0.991816515288992
Alligator Harbor Aquatic Preserve|95|Harmful Algal Bloom Marine Observation Network|23569|2016-03-17|2017-08-17|5|24|31.9|30.4|29.14|3.12777876455481
Alligator Harbor Aquatic Preserve|95|Harmful Algal Bloom Marine Observation Network|23597|2017-01-24|2018-01-24|2|24.1|33.4|28.75|28.75|6.57609306503489
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|1|2000-07-25|2012-11-14|126|2.5|37.7|20.9|21.1119047619048|8.70064463949983
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2000-07-26|2020-12-01|159|0.08|29.1|9.3|9.87911949685535|7.87193600297901
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|13|2014-03-20|2020-12-02|26|7.22|33.41|25.525|23.5226923076923|7.41913286452928
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|2|2000-07-25|2012-11-15|111|13.1|37.6|30.8|28.7171171171171|6.168466346506
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|3|2000-07-25|2020-12-02|163|2.01|37.6|26|24.9225766871166|7.45309212398377
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|4|2000-07-25|2020-12-01|160|4.1|37.7|27.9|26.378625|6.47977137646036
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|5|2000-07-25|2020-12-01|154|0.06|36.8|22.5|21.9303896103896|7.50825435819421
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|6|2000-07-26|2020-12-02|159|2.5|37.1|25|23.7247798742138|7.48166694656607
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|7|2000-07-26|2020-12-01|142|1.98|36.9|24.19|22.9802816901408|7.41164532643802
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|8|2000-07-26|2020-12-01|156|0|39.9|17.8|16.6598076923077|10.1268224785056
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|9|2000-07-26|2020-12-01|161|0|32.8|16.8|14.7278881987578|9.55535036052694
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2017-01-04|2019-12-03|34|2.77|34.37|21.59|21.3958823529412|7.55604639190687
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2017-01-04|2019-12-03|36|0.16|34.11|6.69|10.4716666666667|9.17174714622496
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2017-01-04|2019-12-03|35|0.04|34.04|16.34|16.7234285714286|9.03120470853113
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2017-01-04|2019-12-03|33|5.3|32.63|22.42|22.4263636363636|6.72388644041795
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2017-01-04|2019-12-03|34|8.75|35.62|21.87|22.3738235294118|6.66166691975309
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2017-01-04|2019-12-03|36|9.19|34.72|25.97|25.4813888888889|6.44214035096933
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2017-01-04|2019-12-03|33|10.97|37.54|26.56|27.2233333333333|6.73566657181505
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|DB|2011-01-11|2013-12-03|35|4.9|35.3|22.8|24.0542857142857|7.31394087291092
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|EB|2011-01-11|2013-12-03|35|0.1|30.2|11.6|11.9228571428571|8.28223064988021
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|EG|2011-01-11|2013-12-03|32|0.1|31.5|19.7|18.7875|8.56081658752022
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|MB|2011-01-11|2013-12-03|35|11.3|35.2|28|26.9457142857143|5.52062138750718
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|NH|2011-01-11|2013-12-03|22|5.7|32.8|24.7|23.8772727272727|7.23074993266567
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|PC|2011-01-11|2013-12-03|25|16|35.5|28.4|27.84|5.87749946831133
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|SV|2011-02-09|2011-05-11|2|16.5|25.5|21|21|6.36396103067893
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|WP|2011-01-11|2013-12-03|25|19.3|37.4|32.6|30.46|5.6975872086349
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB01|2019-05-23|2019-05-23|1|27.58|27.58|27.58|27.58|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB02|2019-05-23|2019-05-23|1|20.06|20.06|20.06|20.06|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB03|2019-05-29|2019-05-29|1|30.08|30.08|30.08|30.08|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB04|2019-05-29|2019-05-29|1|23.43|23.43|23.43|23.43|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB05|2019-05-29|2019-05-29|1|31.92|31.92|31.92|31.92|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB06|2019-05-29|2019-05-29|1|23.75|23.75|23.75|23.75|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB11|2019-05-23|2019-05-23|1|26.11|26.11|26.11|26.11|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB12|2019-05-23|2019-05-23|1|27.01|27.01|27.01|27.01|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB14|2019-05-23|2019-05-23|1|25.58|25.58|25.58|25.58|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|FL02-0006|2002-07-01|2002-07-01|1|28.2|28.2|28.2|28.2|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|FL04-0040|2004-07-20|2004-07-20|1|34.3|34.3|34.3|34.3|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA92SP04|1992-07-22|1992-07-22|1|11.05|11.05|11.05|11.05|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA92SR04|1992-07-22|1992-07-22|1|26.6|26.6|26.6|26.6|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA94SR05|1994-07-24|1994-07-24|1|11.5|11.5|11.5|11.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003030801|2003-03-21|2003-03-21|1|7.7|7.7|7.7|7.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003051209|2003-05-30|2003-05-30|1|0.1|0.1|0.1|0.1|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005120802|2005-12-14|2005-12-14|1|8.5|8.5|8.5|8.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2016020707|2016-02-17|2016-02-17|1|0|0|0|0|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2016060104|2016-06-01|2016-06-01|1|33|33|33|33|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2017010901|2017-01-17|2017-01-17|1|0.1|0.1|0.1|0.1|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_REDFISH343|2012-12-18|2012-12-18|1|25.93|25.93|25.93|25.93|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS162|1995-02-21|2017-08-21|157|2.5|36|24.1|23.1713375796178|7.19650957912855
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS163|1995-02-21|2017-08-28|153|2.7|36.2|21.6|21.3333333333333|7.19964363153154
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS205|2003-02-03|2017-08-28|181|1.3|36.2|22.5|21.2226519337017|7.73435234919577
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS221|1995-03-06|2017-11-07|225|0.2|33|16.3|15.7431111111111|7.82166514464284
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS225|1996-06-28|2017-08-24|147|0.1|31.4|11.8|12.4054421768708|7.62214493876389
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS230|1995-01-24|2017-11-07|211|0.1|30.3|6.8|8.29810426540284|6.610172262616
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS233|1995-11-20|2017-11-07|71|0.1|20.7|5.8|6.69577464788732|5.22618234386709
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS234|1995-03-06|2017-11-07|228|0.1|33.7|14.25|13.9456140350877|8.22287708474445
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS235|1995-06-28|2017-08-25|162|0.1|32.8|7.45|8.49753086419753|6.59788174757188
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS240|1995-01-24|2017-11-07|196|0.1|37.5|23|21.4704081632653|7.77764329454391
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS242|1995-01-24|2017-11-07|99|0.1|32.5|18|16.3717171717172|8.27429065217937
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS244|1995-01-24|2017-11-07|235|0.1|33.5|18.8|16.9327659574468|9.14879789920761
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS246|1995-01-24|2017-11-07|233|0.1|33.8|20|18.4948497854077|8.73298686406063
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS250|1995-03-06|2017-08-21|96|0.1|28.9|11.1|10.7145833333333|8.04055482723827
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS253|1995-03-06|2017-11-07|97|0.1|30.7|10.4|10.5164948453608|8.43385637886038
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS254|1995-06-06|2017-08-21|65|0.1|26.7|10.8|10.6953846153846|7.45145603995519
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS255|1996-08-26|2017-11-07|127|0.1|29.1|7.6|8.50236220472441|7.05580324662388
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS257|1995-03-06|2017-11-07|208|0.1|33.6|15.05|14.4822115384615|8.13061970135009
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS259|1995-06-28|2017-11-07|192|0.1|33.6|16.45|15.2130208333333|8.39625865568566
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS260|1995-01-05|2017-11-07|303|0.1|37.3|27.1|25.4646864686469|7.23031516840623
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS265|1995-07-31|2017-08-21|143|2.2|36.1|24.1|23.9293706293706|6.73704110426378
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS270|1995-03-24|2017-08-21|233|0.1|37|22.4|20.5201716738197|8.63368882512115
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS275|1995-12-19|2017-08-21|105|3.1|35.4|24.5|23.492380952381|6.95753182416359
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS280|1995-01-05|2017-11-07|308|0.1|32.5|9.4|10.4964285714286|10.0944765222732
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS285|1995-02-23|2017-08-21|144|6.2|37|28.25|26.6277777777778|6.50468840537126
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS320|1995-01-05|2017-11-07|131|0.3|34.4|22.5|21.1|7.85039930390609
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS321|1995-01-05|2017-08-21|183|13.2|40.3|30.6|29.7120218579235|4.72164384668139
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS322|1995-02-06|2017-12-21|479|0.1|37.1|22.7|20.9334029227557|7.80440621620395
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS323|1995-01-05|2017-12-21|601|0.5|39.2|29.8|27.6534109816972|7.33916610924878
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS324|2012-12-10|2017-11-07|25|2.1|31.5|20.2|19.316|8.20445407487096
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS325|2012-12-10|2017-11-07|24|7.6|32.9|20.95|20.3541666666667|7.69522602807666
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS326|2012-10-17|2017-11-07|29|5|30.9|18.2|18.2103448275862|7.11945748472784
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS327|2012-12-10|2017-11-07|23|0.1|28|16.2|14.0913043478261|7.34431833853269
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS328|2012-10-17|2017-11-07|30|2.1|32.8|18.95|19.8833333333333|6.85691613267763
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS329|2012-10-17|2017-11-07|31|0.3|32.9|20|20.4806451612903|6.7557096520814
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS330|2012-10-17|2017-11-07|31|5.5|33.8|22.2|22.1516129032258|6.5313026249359
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS331|2012-10-17|2017-11-07|30|6|33.1|23.4|23.0133333333333|5.58265375860851
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS340|1995-01-09|2017-12-21|499|0.1|39.1|16|16.0284569138277|8.60900760082902
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS341|1995-01-09|2017-12-21|443|0.1|38.1|17.1|16.2406320541761|8.58143695619142
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS342|1995-01-09|2017-12-21|440|0.1|39.2|16.85|16.8034090909091|9.31003388546124
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS343|1995-01-09|2017-10-16|310|0.2|34.5|15.2|15.3167741935484|8.715940233616
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS346|1995-01-05|2017-12-21|453|0.1|39.2|18.5|18.2145695364238|9.5110257211213
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS347|1995-07-17|2017-12-21|451|0.1|33.9|17.1|16.529933481153|8.14212992854715
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS349|1995-09-25|2017-12-21|449|0.1|34.5|17.7|17.5033407572383|8.06167700518059
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS350|1995-02-23|2017-12-21|239|0.9|39.8|23.3|22.0029288702929|9.01186611537666
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS352|1995-01-09|2017-12-21|450|1.2|39.3|22.2|21.0555555555556|8.6053061673656
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS354|1995-11-18|2017-10-09|108|4.8|34.9|21.35|20.5185185185185|8.55991689351906
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS355|1995-04-05|2017-10-10|130|2|34.6|22.3|21.3346153846154|8.01764247994356
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS356|1995-04-19|2017-10-10|107|1.7|35|20.8|20.6654205607477|8.54970045601001
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS357|1998-04-27|2017-08-28|239|3.8|36.2|22.4|21.5577405857741|7.83401417326234
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS359|1995-01-09|2017-12-21|223|1|39.6|23.8|22.9461883408072|8.98915619507766
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS360|1995-01-11|2017-10-10|120|2.2|37.1|23.15|22.3883333333333|8.55377633772677
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS371|1995-01-09|2017-12-21|387|0.5|35.8|17.5|16.9521963824289|8.75254302543616
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS372|1996-02-07|2017-10-09|189|0.3|34.1|14.6|14.9185185185185|9.02823737691714
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS373|1995-01-11|2017-12-21|358|0.3|35.7|20.45|19.1460893854749|8.61676587427347
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS374|2009-08-26|2017-12-21|114|5.4|34.7|26.4|24.9149122807018|6.99840983779344
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_16SEAS375|1995-09-25|2017-12-21|326|0.2|38.3|24.1|22.440490797546|8.10545979742096
