AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2005|8|Water Temperature|bottom|2005-08-01T00:00:00Z|2005-08-31T23:30:00Z|1488|27.3|32.3|30|29.7586693548387|1.06225457320437
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2005|9|Water Temperature|bottom|2005-09-01T00:00:00Z|2005-09-30T23:30:00Z|1438|25.6|31.3|28.5|28.5691933240612|1.13004925476802
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2005|10|Water Temperature|bottom|2005-10-01T00:00:00Z|2005-10-31T23:30:00Z|1488|14.5|29.4|25.5|24.0001344086022|3.84524439894766
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2005|11|Water Temperature|bottom|2005-11-01T00:00:00Z|2005-11-30T23:30:00Z|1439|13.1|24.3|19.3|19.5202918693537|2.77657189969875
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2005|12|Water Temperature|bottom|2005-12-01T00:00:00Z|2005-12-31T23:30:00Z|1487|9.3|18.2|14.1|14.0888365837256|1.77657379802197
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|1|Water Temperature|bottom|2006-01-01T00:00:00Z|2006-01-31T23:30:00Z|1487|8.8|19.2|15.1|15.0506388702085|1.70671559568213
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|2|Water Temperature|bottom|2006-02-01T00:00:00Z|2006-02-28T23:30:00Z|1344|7.7|19.1|15.2|14.8282738095238|1.89587191068937
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|3|Water Temperature|bottom|2006-03-01T00:00:00Z|2006-03-31T23:30:00Z|1487|12.7|22.2|18.5|18.5207800941493|1.57683600075524
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|4|Water Temperature|bottom|2006-04-01T00:00:00Z|2006-04-30T23:30:00Z|1440|20|28|23|23.5256944444444|2.02082440493408
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|5|Water Temperature|bottom|2006-05-01T00:00:00Z|2006-05-31T23:30:00Z|1488|21.3|30.2|25.5|25.7085349462366|1.8790963513441
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|6|Water Temperature|bottom|2006-06-01T00:00:00Z|2006-06-30T23:30:00Z|1438|24.6|32|29.2|29.0710013908206|1.52337407945028
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|7|Water Temperature|bottom|2006-07-01T00:00:00Z|2006-07-31T23:30:00Z|1483|28.4|32.8|30.9|30.8157788267026|0.752920886933374
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|8|Water Temperature|bottom|2006-08-01T00:00:00Z|2006-08-31T23:30:00Z|1486|29.1|32.4|31|31.0408479138627|0.524003323060204
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|9|Water Temperature|bottom|2006-09-01T00:00:00Z|2006-09-30T23:30:00Z|1438|24.1|31.8|28.4|28.4818497913769|1.56125145624962
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|10|Water Temperature|bottom|2006-10-01T00:00:00Z|2006-10-31T23:30:00Z|1487|18|27.9|24.8|23.948016139879|2.57185193467628
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|11|Water Temperature|bottom|2006-11-01T00:00:00Z|2006-11-30T23:30:00Z|1439|9.6|22.2|17.6|17.2572619874913|2.80896409469375
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2006|12|Water Temperature|bottom|2006-12-01T00:00:00Z|2006-12-31T23:45:00Z|2430|8.6|19.6|15.8|15.6187242798354|2.19062319667665
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|1|Water Temperature|bottom|2007-01-01T00:00:00Z|2007-01-31T23:45:00Z|2976|8.6|19.2|15.1|14.9688172043011|1.79908531723077
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|2|Water Temperature|bottom|2007-02-01T00:00:00Z|2007-02-15T10:15:00Z|1386|10.3|16.2|13.7|13.6518759018759|1.26334611641438
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|3|Water Temperature|bottom|2007-03-13T11:15:00Z|2007-03-31T23:45:00Z|1778|15.7|24.7|20.65|20.862879640045|2.11347341323569
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|4|Water Temperature|bottom|2007-04-01T00:00:00Z|2007-04-30T23:45:00Z|2878|13.2|25.9|20.6|20.7368311327311|2.9674421410694
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|5|Water Temperature|bottom|2007-05-01T00:00:00Z|2007-05-31T23:45:00Z|2972|22.2|27.8|25.6|25.4168236877524|1.05494919816436
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|6|Water Temperature|bottom|2007-06-01T00:00:00Z|2007-06-30T23:45:00Z|2878|23.4|31.5|29.2|28.7274148714385|1.78739717386986
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|7|Water Temperature|bottom|2007-07-01T00:00:00Z|2007-07-31T23:45:00Z|2973|26.8|32.6|30.2|30.0354524049781|1.0877024751589
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|8|Water Temperature|bottom|2007-08-01T00:00:00Z|2007-08-31T23:45:00Z|2974|28|33|31.3|31.008338937458|1.10029400014931
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|9|Water Temperature|bottom|2007-09-01T00:00:00Z|2007-09-30T23:45:00Z|2878|24.8|32.4|29|28.669979152189|1.70433479917061
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|10|Water Temperature|bottom|2007-10-01T00:00:00Z|2007-10-31T23:45:00Z|2975|18.4|28.4|24.9|24.5911260504202|2.42825677754995
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|11|Water Temperature|bottom|2007-11-01T00:00:00Z|2007-11-30T23:45:00Z|2879|15.1|21.8|18.2|18.4003473428274|1.54233513074965
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2007|12|Water Temperature|bottom|2007-12-01T00:00:00Z|2007-12-31T23:45:00Z|2975|11.5|21.9|16.8|16.6780504201681|2.53825185756127
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|1|Water Temperature|bottom|2008-01-01T00:00:00Z|2008-01-31T23:45:00Z|2974|4.6|17.2|12.3|12.2784129119032|2.61440124717801
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|2|Water Temperature|bottom|2008-02-01T00:00:00Z|2008-02-29T23:45:00Z|2781|10.7|19.9|16.8|16.368932038835|1.71493185553264
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|3|Water Temperature|bottom|2008-03-01T00:00:00Z|2008-03-31T23:45:00Z|2975|13.2|22.6|17.5|17.6770084033613|1.82050151004606
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|4|Water Temperature|bottom|2008-04-01T00:00:00Z|2008-04-30T23:45:00Z|2879|13.8|26.3|22.1|21.9533518582841|2.04367234373912
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|5|Water Temperature|bottom|2008-05-01T00:00:00Z|2008-05-31T23:45:00Z|2974|22|30.9|25.1|25.4277404169469|1.68594847854795
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|6|Water Temperature|bottom|2008-06-01T00:00:00Z|2008-06-30T23:45:00Z|2879|27.8|32.2|29.8|29.945571378951|0.876858898073411
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|7|Water Temperature|bottom|2008-07-01T00:00:00Z|2008-07-31T23:45:00Z|2975|28.2|32.6|30|30.0594957983193|0.847990869661587
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|8|Water Temperature|bottom|2008-08-01T00:00:00Z|2008-08-31T23:45:00Z|2976|25|31.6|28.6|28.5371639784946|1.23254054277034
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|9|Water Temperature|bottom|2008-09-01T00:00:00Z|2008-09-30T23:45:00Z|2878|23.3|30.9|28.4|27.7872828353023|1.77486746525246
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|10|Water Temperature|bottom|2008-10-01T00:00:00Z|2008-10-31T23:45:00Z|1071|15.5|26.5|24.9|23.759010270775|2.92258536021531
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|11|Water Temperature|bottom|2008-11-01T00:00:00Z|2008-11-30T23:45:00Z|2880|11|21.5|17.4|17.0048611111111|2.6851289192719
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2008|12|Water Temperature|bottom|2008-12-01T00:00:00Z|2008-12-31T23:45:00Z|2974|11.2|19.7|15.1|15.119737726967|1.66312082232041
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|1|Water Temperature|bottom|2009-01-01T00:00:00Z|2009-01-31T23:45:00Z|2976|5.8|19|14.75|14.4507728494624|2.66733985901897
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|2|Water Temperature|bottom|2009-02-01T00:00:00Z|2009-02-28T23:45:00Z|2687|7.3|19|14.8|14.6420543356904|2.06525234775097
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|3|Water Temperature|bottom|2009-03-01T00:00:00Z|2009-03-31T23:45:00Z|2975|8.6|23.4|19.6|18.5433949579832|3.11807256169169
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|4|Water Temperature|bottom|2009-04-01T00:00:00Z|2009-04-30T23:45:00Z|2879|13.2|25.3|20.3|20.6645710316082|2.11252808948137
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|5|Water Temperature|bottom|2009-05-01T00:00:00Z|2009-05-31T23:45:00Z|2215|21.6|29|26.9|26.7075846501129|1.16506521481753
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|6|Water Temperature|bottom|2009-06-01T00:00:00Z|2009-06-30T23:45:00Z|2879|25|32.3|28.7|28.7836748871136|1.50400585323498
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|7|Water Temperature|bottom|2009-07-01T00:00:00Z|2009-07-31T23:45:00Z|2973|26.9|32.5|29.3|29.3499159098554|1.08445092491032
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|8|Water Temperature|bottom|2009-08-01T00:00:00Z|2009-08-31T23:45:00Z|2975|26.4|32.8|29.5|29.5029579831933|1.4882044589652
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|9|Water Temperature|bottom|2009-09-01T00:00:00Z|2009-09-30T23:45:00Z|2715|25.4|30.8|28.5|28.4708287292818|0.859827585362839
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|10|Water Temperature|bottom|2009-10-01T00:00:00Z|2009-10-31T23:45:00Z|2975|14.6|30.8|25.3|24.6862521008403|3.66374151930563
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|11|Water Temperature|bottom|2009-11-01T00:00:00Z|2009-11-30T23:45:00Z|2880|13.7|24.6|19|18.9638541666667|1.47467297211825
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2009|12|Water Temperature|bottom|2009-12-01T00:00:00Z|2009-12-31T23:45:00Z|2974|9.7|18.5|13.2|13.4243443174176|1.79714965404974
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2010|1|Water Temperature|bottom|2010-01-01T00:00:00Z|2010-01-31T23:45:00Z|2975|2.8|16.2|11.8|10.8974789915966|3.07679838950645
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2010|2|Water Temperature|bottom|2010-02-01T00:00:00Z|2010-02-28T23:45:00Z|2688|6.3|14.6|11.7|11.445275297619|1.5145123547206
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2010|3|Water Temperature|bottom|2010-03-01T00:00:00Z|2010-03-31T23:45:00Z|2975|10|18.7|15.3|15.116268907563|1.79311923532414
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2010|4|Water Temperature|bottom|2010-04-01T00:00:00Z|2010-04-30T23:45:00Z|2878|17.4|25.3|22.2|22.1393676164003|1.45467133735036
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2010|5|Water Temperature|bottom|2010-05-01T00:00:00Z|2010-05-31T23:45:00Z|2974|22.1|31.9|26.5|26.756893073302|2.01758946165662
