AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|SufficientData|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Water Temperature|bottom|539688|19|2004|2022|2022-09-30T23:45:00Z|TRUE|26.6|TRUE|0.3158|0.0000|0.0684219457167114|25.4330747391095|2.4759|0.996|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Water Temperature|bottom|572084|19|2004|2022|2022-08-30T10:00:00Z|TRUE|26.5|TRUE|0.1722|0.0006|0.049279186629499|25.67834737512|7.636|0.7455|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Water Temperature|bottom|48688|2|2021|2022|2022-09-30T23:45:00Z|FALSE|28.5|||    NA|||||
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|7|National Water Information System|02293252|Water Temperature|surface|194|3|2012|2014|2014-03-06T00:00:00Z|FALSE|23.2|||    NA|||||
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|7|National Water Information System|02293254|Water Temperature|surface|196|3|2012|2014|2014-03-06T00:00:00Z|FALSE|23.4|||    NA|||||
25|Lemon Bay Aquatic Preserve||||Water Temperature||0|0||||FALSE||||    NA|||||
28|Matlacha Pass Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|MP1A|Water Temperature|bottom|551533|17|2005|2021|2021-12-31T23:45:00Z|TRUE|26.3|TRUE|0.2063|0.0001|0.0544212427435316|25.1593308545335|11.5975|0.3946|1
28|Matlacha Pass Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|MP2B|Water Temperature|bottom|548093|17|2005|2021|2021-12-31T23:45:00Z|TRUE|26.1|TRUE|0.1814|0.0006|0.055624510451376|25.3935414392561|4.8191|0.9396|1
28|Matlacha Pass Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|MP3C|Water Temperature|bottom|422786|13|2009|2021|2021-12-31T23:45:00Z|TRUE|26.5|TRUE|0.1543|0.0141|0.0580767937643445|25.3271125395266|9.9645|0.5336|1
34|Pine Island Sound Aquatic Preserve|7|National Water Information System|02293249|Water Temperature|surface|343|4|2010|2013|2013-03-06T00:00:00Z|FALSE|21.7|||    NA|||||
35|Pinellas County Aquatic Preserve|5|National Data Buoy Center|CWBF1|Water Temperature|surface|1162374|17|2005|2021|2021-12-31T23:54:00Z|TRUE|25.2|TRUE|0.1358|0.0128|0.0570161722065537|24.4769004288687|8.4799|0.6698|1
35|Pinellas County Aquatic Preserve|5|National Data Buoy Center|FHPF1|Water Temperature|surface|12636|2|2013|2016|2016-08-14T02:06:00Z|FALSE|27.9|||    NA|||||
35|Pinellas County Aquatic Preserve|7|National Water Information System|02310175|Water Temperature|surface|256|3|2004|2006|2006-03-06T00:00:00Z|FALSE|18.6|||    NA|||||
35|Pinellas County Aquatic Preserve|7|National Water Information System|02310207|Water Temperature|surface|224|3|2004|2006|2006-03-06T00:00:00Z|FALSE|19.3|||    NA|||||
38|Rookery Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbbmwq|Water Temperature|bottom|12610|2|1997|1998|1998-02-13T14:00:00Z|FALSE|23.8|||    NA|||||
38|Rookery Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Water Temperature|bottom|637072|23|2001|2023|2023-02-25T03:00:00Z|TRUE|26.8|TRUE|0.2124|0.0000|0.0469816495654432|26.0291611726734|4.3444|0.9587|1
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|02291330|Water Temperature|surface|307|3|2012|2014|2014-03-06T00:00:00Z|FALSE|21.6|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255123081321300|Water Temperature|surface|320|5|2008|2017|2017-03-06T00:00:00Z|TRUE|22.2|TRUE|0.0667|0.8875|0.0873266323827335|23.6777777777778|0.64|0.7261|0
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255138081321701|Water Temperature|surface|458|4|2018|2023|2023-02-28T00:00:00Z|FALSE|26|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255432081303900|Water Temperature|surface|1123|13|2007|2023|2023-02-28T00:00:00Z|TRUE|23.9|TRUE|0.2002|0.1164|0.0906342364532022|23.1931800766284|1.0305|0.5973|0
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255443081314700|Water Temperature|surface|252|3|2007|2011|2011-03-06T00:00:00Z|FALSE|23.2|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255532081314300|Water Temperature|surface|130|2|2010|2011|2011-03-06T00:00:00Z|FALSE|20.7|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255534081324000|Water Temperature|surface|1081|12|2008|2023|2023-02-28T00:00:00Z|TRUE|25.3|TRUE|0.1927|0.1617|0.106451612903226|25.1366666666667|0.9737|0.6145|0
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255654081350200|Water Temperature|surface|1083|12|2008|2023|2023-02-28T00:00:00Z|TRUE|23.7|TRUE|0.2478|0.0702|0.118688230008984|23.3964632589633|2.2315|0.3277|0
39|Rookery Bay National Estuarine Research Reserve|7|National Water Information System|255732081363700|Water Temperature|surface|261|4|2012|2015|2015-03-06T00:00:00Z|FALSE|23.6|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbbmwq|Water Temperature|bottom|12610|2|1997|1998|1998-02-13T14:00:00Z|FALSE|23.8|||    NA|||||
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Water Temperature|bottom|617400|22|2002|2023|2023-02-14T10:00:00Z|TRUE|26.9|TRUE|0.207|0.0000|0.0399503049606935|26.1296201863686|4.6389|0.9474|1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Water Temperature|bottom|628216|22|2002|2023|2023-02-14T10:30:00Z|TRUE|26.9|TRUE|0.2457|0.0000|0.0665492678487945|25.9983232579037|3.0617|0.9899|1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Water Temperature|bottom|637072|23|2001|2023|2023-02-25T03:00:00Z|TRUE|26.8|TRUE|0.2124|0.0000|0.0469816495654432|26.0291611726734|4.3444|0.9587|1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Water Temperature|bottom|659894|24|2000|2023|2023-02-14T12:00:00Z|TRUE|26.8|TRUE|0.2279|0.0000|0.0414908143607375|25.9281801025513|3.7408|0.9769|1
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Water Temperature|bottom|236179|8|2016|2023|2023-02-14T11:00:00Z|TRUE|27.3|TRUE|0.0837|0.3670|0.0516858668493827|27.0456971176399|8.1622|0.6987|0
39|Rookery Bay National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Water Temperature|bottom|68971|5|1996|2000|2000-12-31T23:30:00Z|TRUE|26.8|TRUE|-0.0133|1.0000|-0.00521449372759886|26.3000086034219|6.4865|0.839|0
44|Terra Ceia Aquatic Preserve|7|National Water Information System|023000825|Water Temperature|surface|118|1|2007|2007|2007-03-06T00:00:00Z|FALSE|21.35|||    NA|||||
44|Terra Ceia Aquatic Preserve|7|National Water Information System|02300084|Water Temperature|surface|123|1|2007|2007|2007-03-06T00:00:00Z|FALSE|21.9|||    NA|||||
44|Terra Ceia Aquatic Preserve|7|National Water Information System|023000842|Water Temperature|surface|95|1|2007|2007|2007-03-06T00:00:00Z|FALSE|21.5|||    NA|||||
44|Terra Ceia Aquatic Preserve|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Water Temperature|bottom|8305|2|2008|2009|2009-03-03T00:00:00Z|FALSE|20|||    NA|||||
