ManagedAreaName|Year|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Nature Coast Aquatic Preserve|2020|2|0.016|0.023|0.0195|0.0195|0.00494974746830583|5002
Rookery Bay Aquatic Preserve|2001|1|0.000036|0.000036|0.000036|0.000036||514
Rookery Bay Aquatic Preserve|2002|2|0.000055|0.000056|0.0000555|0.0000555|0.000000707106781186546|514
Rookery Bay Aquatic Preserve|2003|2|0.000041|0.000044|0.0000425|0.0000425|0.00000212132034355964|514
Rookery Bay Aquatic Preserve|2004|11|0.000024|0.000047|0.000034|0.0000351818181818182|0.00000719469501533153|514
Rookery Bay Aquatic Preserve|2005|2|0.000031|0.000038|0.0000345|0.0000345|0.00000494974746830583|514
Rookery Bay Aquatic Preserve|2006|6|0.000031|0.000087|0.0000385|0.0000441666666666667|0.0000213205690980955|514
Rookery Bay Aquatic Preserve|2007|7|0.000022|0.00005|0.000037|0.0000377142857142857|0.0000102585620453402|514
Rookery Bay Aquatic Preserve|2008|4|0.000031|0.000036|0.0000325|0.000033|0.00000216024689946929|514
Rookery Bay Aquatic Preserve|2009|9|0.000031|0.000054|0.000039|0.0000386666666666667|0.000006557438524302|514
Rookery Bay Aquatic Preserve|2010|10|0.000028|0.000044|0.0000365|0.0000361|0.00000490917508345343|514
Rookery Bay Aquatic Preserve|2011|4|0.000027|0.00006|0.0000325|0.000038|0.0000151657508881031|514
Rookery Bay National Estuarine Research Reserve|2001|5|0.000036|0.000067|0.000047|0.0000494|0.0000118025420990565|514
Rookery Bay National Estuarine Research Reserve|2002|4|0.000041|0.000056|0.0000545|0.0000515|0.00000704745817062199|514
Rookery Bay National Estuarine Research Reserve|2003|3|0.000035|0.000041|0.000036|0.0000373333333333333|0.00000321455025366432|514
Rookery Bay National Estuarine Research Reserve|2004|9|0.000032|0.000047|0.000036|0.0000382222222222222|0.00000544926090809061|514
Rookery Bay National Estuarine Research Reserve|2005|4|0.000025|0.000059|0.000032|0.000037|0.000015121728296285|514
Rookery Bay National Estuarine Research Reserve|2006|6|0.000031|0.000087|0.0000395|0.0000515|0.0000233901688749782|514
Rookery Bay National Estuarine Research Reserve|2007|7|0.000027|0.00005|0.000035|0.000037|0.0000089628864398325|514
Rookery Bay National Estuarine Research Reserve|2008|5|0.000021|0.000033|0.000031|0.0000288|0.00000491934955049954|514
Rookery Bay National Estuarine Research Reserve|2009|9|0.000031|0.000054|0.000039|0.0000393333333333333|0.000006557438524302|514
Rookery Bay National Estuarine Research Reserve|2010|9|0.000026|0.000044|0.000036|0.0000355555555555556|0.00000563717817509592|514
Rookery Bay National Estuarine Research Reserve|2011|6|0.000024|0.000047|0.000028|0.0000316666666666667|0.00000850098033562404|514
Rookery Bay National Estuarine Research Reserve|2015|3|0.00001|0.000014|0.000012|0.000012|0.000002|514
Rookery Bay National Estuarine Research Reserve|2016|10|0.000012|0.000025|0.0000215|0.0000194|0.00000485798312059645|514
Rookery Bay National Estuarine Research Reserve|2017|2|0.000012|0.000012|0.000012|0.000012|0|514
St. Martins Marsh Aquatic Preserve|1997|9|0.005|0.013|0.008|0.00822222222222222|0.00263523138347365|479
St. Martins Marsh Aquatic Preserve|1998|14|0.009|0.079|0.024|0.0283571428571429|0.020212742145858|479
St. Martins Marsh Aquatic Preserve|1999|8|0.011|0.027|0.016|0.017625|0.00639056223772883|479
St. Martins Marsh Aquatic Preserve|2000|17|0.000027|0.027|0.009|0.00971376470588235|0.00714550455294631|479, 514
St. Martins Marsh Aquatic Preserve|2001|11|0.006|0.024|0.013|0.0131818181818182|0.00565363921413777|479
St. Martins Marsh Aquatic Preserve|2002|10|0.004|0.032|0.0095|0.0123|0.00817924201867141|479
St. Martins Marsh Aquatic Preserve|2003|15|0.006|0.031|0.009|0.0119333333333333|0.00690203558655671|479
St. Martins Marsh Aquatic Preserve|2004|11|0.004|0.026|0.009|0.0105454545454545|0.00636181792200368|479
St. Martins Marsh Aquatic Preserve|2005|1|0.025|0.025|0.025|0.025||479
St. Martins Marsh Aquatic Preserve|2006|3|0.023|0.028|0.025|0.0253333333333333|0.00251661147842358|479
St. Martins Marsh Aquatic Preserve|2007|16|0.007|0.034|0.0105|0.0145|0.00824621125123532|479
St. Martins Marsh Aquatic Preserve|2008|34|0.004|0.032|0.0135|0.0153823529411765|0.00748742260902931|479
St. Martins Marsh Aquatic Preserve|2009|37|0.009|0.054|0.017|0.0207567567567568|0.0105840692799378|479
St. Martins Marsh Aquatic Preserve|2011|2|0.014|0.028|0.021|0.021|0.00989949493661167|479
St. Martins Marsh Aquatic Preserve|2013|1|0.018|0.018|0.018|0.018||479
St. Martins Marsh Aquatic Preserve|2014|3|0.021|0.023|0.021|0.0216666666666667|0.00115470053837925|479
St. Martins Marsh Aquatic Preserve|2015|7|0.006|0.013|0.008|0.00871428571428571|0.0026903708365382|479
