ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|SampleDate|GearType|GearSize_m|ParameterName|Year|Month|N_Species|EffortCorrection_100m2|SpeciesRichness
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2006-09-20T00:00:00Z|Trawl|4.8|Presence|2006|9|57|5.4|10.5555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2006-10-20T00:00:00Z|Trawl|4.8|Presence|2006|10|60|5.4|11.1111111111111
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2006-11-14T00:00:00Z|Trawl|4.8|Presence|2006|11|43|5.4|7.96296296296296
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2006-12-13T00:00:00Z|Trawl|4.8|Presence|2006|12|29|5.4|5.37037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-01-22T00:00:00Z|Trawl|4.8|Presence|2007|1|30|5.4|5.55555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-02-21T00:00:00Z|Trawl|4.8|Presence|2007|2|42|5.4|7.77777777777778
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-03-21T00:00:00Z|Trawl|4.8|Presence|2007|3|41|5.4|7.59259259259259
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-04-19T00:00:00Z|Trawl|4.8|Presence|2007|4|66|5.4|12.2222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-05-15T00:00:00Z|Trawl|4.8|Presence|2007|5|47|5.4|8.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-06-12T00:00:00Z|Trawl|4.8|Presence|2007|6|52|5.4|9.62962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-07-18T00:00:00Z|Trawl|4.8|Presence|2007|7|60|5.4|11.1111111111111
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-08-14T00:00:00Z|Trawl|4.8|Presence|2007|8|62|5.4|11.4814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-09-24T00:00:00Z|Trawl|4.8|Presence|2007|9|68|5.4|12.5925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-10-23T00:00:00Z|Trawl|4.8|Presence|2007|10|64|5.4|11.8518518518519
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-11-19T00:00:00Z|Trawl|4.8|Presence|2007|11|66|5.4|12.2222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2007-12-11T00:00:00Z|Trawl|4.8|Presence|2007|12|56|5.4|10.3703703703704
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-01-18T00:00:00Z|Trawl|4.8|Presence|2008|1|24|5.4|4.44444444444444
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-02-20T00:00:00Z|Trawl|4.8|Presence|2008|2|32|5.4|5.92592592592593
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-03-26T00:00:00Z|Trawl|4.8|Presence|2008|3|36|5.4|6.66666666666667
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-04-23T00:00:00Z|Trawl|4.8|Presence|2008|4|59|5.4|10.9259259259259
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-05-22T00:00:00Z|Trawl|4.8|Presence|2008|5|57|5.4|10.5555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-06-18T00:00:00Z|Trawl|4.8|Presence|2008|6|56|5.4|10.3703703703704
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-07-16T00:00:00Z|Trawl|4.8|Presence|2008|7|66|5.4|12.2222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-08-19T00:00:00Z|Trawl|4.8|Presence|2008|8|60|5.4|11.1111111111111
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-09-17T00:00:00Z|Trawl|4.8|Presence|2008|9|75|5.4|13.8888888888889
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-10-15T00:00:00Z|Trawl|4.8|Presence|2008|10|61|5.4|11.2962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-11-12T00:00:00Z|Trawl|4.8|Presence|2008|11|51|5.4|9.44444444444444
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2008-12-17T00:00:00Z|Trawl|4.8|Presence|2008|12|31|5.4|5.74074074074074
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-01-15T00:00:00Z|Trawl|4.8|Presence|2009|1|25|5.4|4.62962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-02-26T00:00:00Z|Trawl|4.8|Presence|2009|2|21|5.4|3.88888888888889
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-03-19T00:00:00Z|Trawl|4.8|Presence|2009|3|47|5.4|8.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-04-22T00:00:00Z|Trawl|4.8|Presence|2009|4|42|5.4|7.77777777777778
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-05-13T00:00:00Z|Trawl|4.8|Presence|2009|5|39|5.4|7.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-06-17T00:00:00Z|Trawl|4.8|Presence|2009|6|44|5.4|8.14814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-07-21T00:00:00Z|Trawl|4.8|Presence|2009|7|55|5.4|10.1851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-08-24T00:00:00Z|Trawl|4.8|Presence|2009|8|63|5.4|11.6666666666667
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-09-22T00:00:00Z|Trawl|4.8|Presence|2009|9|74|5.4|13.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-10-26T00:00:00Z|Trawl|4.8|Presence|2009|10|50|5.4|9.25925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2009-11-18T00:00:00Z|Trawl|4.8|Presence|2009|11|66|5.4|12.2222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-01-19T00:00:00Z|Trawl|4.8|Presence|2010|1|48|5.4|8.88888888888889
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-02-17T00:00:00Z|Trawl|4.8|Presence|2010|2|42|5.4|7.77777777777778
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-03-16T00:00:00Z|Trawl|4.8|Presence|2010|3|20|5.4|3.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-04-20T00:00:00Z|Trawl|4.8|Presence|2010|4|48|5.4|8.88888888888889
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-05-18T00:00:00Z|Trawl|4.8|Presence|2010|5|44|5.4|8.14814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-06-15T00:00:00Z|Trawl|4.8|Presence|2010|6|61|5.4|11.2962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-07-22T00:00:00Z|Trawl|4.8|Presence|2010|7|61|5.4|11.2962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-08-19T00:00:00Z|Trawl|4.8|Presence|2010|8|59|5.4|10.9259259259259
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-09-14T00:00:00Z|Trawl|4.8|Presence|2010|9|62|5.4|11.4814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-10-20T00:00:00Z|Trawl|4.8|Presence|2010|10|69|5.4|12.7777777777778
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2010-11-17T00:00:00Z|Trawl|4.8|Presence|2010|11|30|5.4|5.55555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-01-18T00:00:00Z|Trawl|4.8|Presence|2011|1|44|5.4|8.14814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-02-16T00:00:00Z|Trawl|4.8|Presence|2011|2|37|5.4|6.85185185185185
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-03-16T00:00:00Z|Trawl|4.8|Presence|2011|3|46|5.4|8.51851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-04-12T00:00:00Z|Trawl|4.8|Presence|2011|4|54|5.4|10
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-05-18T00:00:00Z|Trawl|4.8|Presence|2011|5|58|5.4|10.7407407407407
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-06-21T00:00:00Z|Trawl|4.8|Presence|2011|6|46|5.4|8.51851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-07-19T00:00:00Z|Trawl|4.8|Presence|2011|7|53|5.4|9.81481481481481
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2011-08-23T00:00:00Z|Trawl|4.8|Presence|2011|8|66|5.4|12.2222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-02-15T00:00:00Z|Trawl|4.8|Presence|2012|2|18|5.4|3.33333333333333
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-04-17T00:00:00Z|Trawl|4.8|Presence|2012|4|39|5.4|7.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-05-17T00:00:00Z|Trawl|4.8|Presence|2012|5|32|5.4|5.92592592592593
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-06-13T00:00:00Z|Trawl|4.8|Presence|2012|6|42|5.4|7.77777777777778
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-07-11T00:00:00Z|Trawl|4.8|Presence|2012|7|43|5.4|7.96296296296296
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-08-15T00:00:00Z|Trawl|4.8|Presence|2012|8|39|5.4|7.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-10-16T00:00:00Z|Trawl|4.8|Presence|2012|10|50|5.4|9.25925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-11-14T00:00:00Z|Trawl|4.8|Presence|2012|11|60|5.4|11.1111111111111
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2012-12-11T00:00:00Z|Trawl|4.8|Presence|2012|12|45|5.4|8.33333333333333
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2014-03-21T00:00:00Z|Trawl|4.8|Presence|2014|3|28|5.4|5.18518518518519
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2014-07-11T00:00:00Z|Trawl|4.8|Presence|2014|7|58|5.4|10.7407407407407
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2014-09-17T00:00:00Z|Trawl|4.8|Presence|2014|9|53|5.4|9.81481481481481
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2015-04-17T00:00:00Z|Trawl|4.8|Presence|2015|4|50|5.4|9.25925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2015-06-16T00:00:00Z|Trawl|4.8|Presence|2015|6|57|5.4|10.5555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2015-09-21T00:00:00Z|Trawl|4.8|Presence|2015|9|61|5.4|11.2962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2015-12-08T00:00:00Z|Trawl|4.8|Presence|2015|12|39|5.4|7.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2016-03-28T00:00:00Z|Trawl|4.8|Presence|2016|3|45|5.4|8.33333333333333
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2016-06-08T00:00:00Z|Trawl|4.8|Presence|2016|6|44|5.4|8.14814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2016-09-28T00:00:00Z|Trawl|4.8|Presence|2016|9|63|5.4|11.6666666666667
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2016-12-12T00:00:00Z|Trawl|4.8|Presence|2016|12|23|5.4|4.25925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2017-03-21T00:00:00Z|Trawl|4.8|Presence|2017|3|29|5.4|5.37037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2017-06-13T00:00:00Z|Trawl|4.8|Presence|2017|6|58|5.4|10.7407407407407
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2017-09-20T00:00:00Z|Trawl|4.8|Presence|2017|9|45|5.4|8.33333333333333
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2017-11-30T00:00:00Z|Trawl|4.8|Presence|2017|11|30|5.4|5.55555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2018-04-19T00:00:00Z|Trawl|4.8|Presence|2018|4|32|5.4|5.92592592592593
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2018-06-12T00:00:00Z|Trawl|4.8|Presence|2018|6|51|5.4|9.44444444444444
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2018-09-12T00:00:00Z|Trawl|4.8|Presence|2018|9|49|5.4|9.07407407407407
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2018-12-12T00:00:00Z|Trawl|4.8|Presence|2018|12|45|5.4|8.33333333333333
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2019-04-16T00:00:00Z|Trawl|4.8|Presence|2019|4|60|5.4|11.1111111111111
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2019-06-18T00:00:00Z|Trawl|4.8|Presence|2019|6|48|5.4|8.88888888888889
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2019-09-10T00:00:00Z|Trawl|4.8|Presence|2019|9|59|5.4|10.9259259259259
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2020-01-13T00:00:00Z|Trawl|4.8|Presence|2020|1|27|5.4|5
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2020-03-19T00:00:00Z|Trawl|4.8|Presence|2020|3|36|5.4|6.66666666666667
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2020-06-10T00:00:00Z|Trawl|4.8|Presence|2020|6|47|5.4|8.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2020-10-06T00:00:00Z|Trawl|4.8|Presence|2020|10|31|5.4|5.74074074074074
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2020-12-01T00:00:00Z|Trawl|4.8|Presence|2020|12|46|5.4|8.51851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2021-03-10T00:00:00Z|Trawl|4.8|Presence|2021|3|39|5.4|7.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2021-06-15T00:00:00Z|Trawl|4.8|Presence|2021|6|55|5.4|10.1851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2021-09-07T00:00:00Z|Trawl|4.8|Presence|2021|9|54|5.4|10
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2021-12-07T00:00:00Z|Trawl|4.8|Presence|2021|12|24|5.4|4.44444444444444
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-07-26T00:00:00Z|Trawl|4.8|Presence|2000|7|25|5.4|4.62962962962963
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-08-16T00:00:00Z|Trawl|4.8|Presence|2000|8|30|5.4|5.55555555555556
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-09-14T00:00:00Z|Trawl|4.8|Presence|2000|9|29|5.4|5.37037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-10-25T00:00:00Z|Trawl|4.8|Presence|2000|10|19|5.4|3.51851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-11-15T00:00:00Z|Trawl|4.8|Presence|2000|11|23|5.4|4.25925925925926
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2000-12-12T00:00:00Z|Trawl|4.8|Presence|2000|12|16|5.4|2.96296296296296
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-01-16T00:00:00Z|Trawl|4.8|Presence|2001|1|12|5.4|2.22222222222222
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-02-20T00:00:00Z|Trawl|4.8|Presence|2001|2|26|5.4|4.81481481481482
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-03-27T00:00:00Z|Trawl|4.8|Presence|2001|3|41|5.4|7.59259259259259
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-04-24T00:00:00Z|Trawl|4.8|Presence|2001|4|43|5.4|7.96296296296296
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-05-15T00:00:00Z|Trawl|4.8|Presence|2001|5|46|5.4|8.51851851851852
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-06-14T00:00:00Z|Trawl|4.8|Presence|2001|6|38|5.4|7.03703703703704
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-07-18T00:00:00Z|Trawl|4.8|Presence|2001|7|20|5.4|3.7037037037037
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-08-21T00:00:00Z|Trawl|4.8|Presence|2001|8|40|5.4|7.40740740740741
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-09-27T00:00:00Z|Trawl|4.8|Presence|2001|9|27|5.4|5
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-10-16T00:00:00Z|Trawl|4.8|Presence|2001|10|13|5.4|2.40740740740741
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-11-14T00:00:00Z|Trawl|4.8|Presence|2001|11|16|5.4|2.96296296296296
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2001-12-11T00:00:00Z|Trawl|4.8|Presence|2001|12|17|5.4|3.14814814814815
Apalachicola National Estuarine Research Reserve|3|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|11|2002-01-23T00:00:00Z|Trawl|4.8|Presence|2002|1|17|5.4|3.14814814814815
