AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2014|Dissolved Oxygen Saturation|bottom|2014-01-01|2014-12-31|25868|8.7|139.6|92.8|91.1019290242771|13.8613383957012
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2015|Dissolved Oxygen Saturation|bottom|2015-01-01|2015-12-15|31035|11.4|131.1|91.2|89.3027742870952|14.6450157002181
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2016|Dissolved Oxygen Saturation|bottom|2016-01-13|2016-12-31|28591|14.2|168.7|94.4|93.1384736455528|14.5624488932355
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-31|33494|16|160.4|96.9|96.0378933540336|14.383561236306
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2018|Dissolved Oxygen Saturation|bottom|2018-01-01|2018-12-31|27115|8.7|180.6|95.9|94.6320007375991|16.7675382634803
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2019|Dissolved Oxygen Saturation|bottom|2019-01-01|2019-06-27|16943|8.6|147.1|94.4|93.5653898365107|13.1941379376542
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2020|Dissolved Oxygen Saturation|bottom|2020-07-09|2020-12-31|16671|14.2|156.8|90|88.2282106652271|17.4472088178122
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2021|Dissolved Oxygen Saturation|bottom|2021-01-01|2021-12-31|30993|1.1|188.7|93.5|92.6639596037815|22.6073428968299
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|2022|Dissolved Oxygen Saturation|bottom|2022-01-01|2022-09-02|23316|0.6|222.7|94.8|94.6431677817808|20.4680087771012
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|1995|Dissolved Oxygen Saturation|bottom|1995-06-01|1995-11-14|2914|12.7|153.7|89.55|86.9857240905971|26.4221267771307
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|1996|Dissolved Oxygen Saturation|bottom|1996-02-19|1996-11-20|7094|4.6|185.4|74|82.8217930645616|40.2274842354897
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|1997|Dissolved Oxygen Saturation|bottom|1997-01-07|1997-12-31|9289|2|182.3|79.6|78.8791689094628|32.7814388407569
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|1998|Dissolved Oxygen Saturation|bottom|1998-01-01|1998-12-31|15084|6.8|199.9|108.9|109.206775391143|28.0783314245715
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|1999|Dissolved Oxygen Saturation|bottom|1999-02-10|1999-12-31|13051|2.4|180.3|103.2|96.7442571450464|37.0619212800836
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2000|Dissolved Oxygen Saturation|bottom|2000-02-10|2000-12-31|13221|1.9|131.4|82.2|78.6045609257999|22.14729855322
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2001|Dissolved Oxygen Saturation|bottom|2001-01-01|2001-12-31|10221|0.2|164.7|81.3|76.5486253791214|29.3271399940997
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2002|Dissolved Oxygen Saturation|bottom|2002-01-01|2002-12-31|14881|0.2|174.7|79.3|74.4683757811975|32.1910474322879
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2003|Dissolved Oxygen Saturation|bottom|2003-01-01|2003-12-31|14708|4.4|165.5|87.5|82.6849809627414|24.0420061613722
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2004|Dissolved Oxygen Saturation|bottom|2004-01-01|2004-12-31|17059|1.8|169.3|93.2|91.0649276041972|27.3844898455395
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2005|Dissolved Oxygen Saturation|bottom|2005-01-01|2005-12-31|15970|4.2|153|85.8|83.7838134001252|21.5786668240924
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2006|Dissolved Oxygen Saturation|bottom|2006-01-01|2006-12-31|23264|2.5|155.2|92.4|88.3067787138927|21.7234144857836
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2007|Dissolved Oxygen Saturation|bottom|2007-01-01|2007-12-31|28086|2.2|154.1|93.6|90.9306487217831|19.6159555428667
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2008|Dissolved Oxygen Saturation|bottom|2008-01-01|2008-12-31|26559|2.1|157.5|89.8|85.4570654015588|23.6288348829869
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2009|Dissolved Oxygen Saturation|bottom|2009-01-01|2009-12-21|25137|1.3|139|86.1|80.4275609659069|23.7452624892042
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2010|Dissolved Oxygen Saturation|bottom|2010-01-27|2010-12-31|20798|10.3|168.9|94.2|93.6485575536109|16.3608990207788
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2011|Dissolved Oxygen Saturation|bottom|2011-01-02|2011-12-06|21157|5.7|124.1|94|91.8966488632604|16.3873638372362
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2012|Dissolved Oxygen Saturation|bottom|2012-02-22|2012-12-31|23082|0|124.4|79.1|74.7596135516853|26.9866960852449
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2013|Dissolved Oxygen Saturation|bottom|2013-01-01|2013-12-31|31113|3.2|122|80.7|73.9256130877768|27.033202468584
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2014|Dissolved Oxygen Saturation|bottom|2014-01-01|2014-12-22|28393|5.1|121.5|81.6|77.1640791744444|20.1771943914883
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2015|Dissolved Oxygen Saturation|bottom|2015-01-06|2015-12-31|32424|1.3|119.6|71|64.8710831482852|23.3563080236754
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2016|Dissolved Oxygen Saturation|bottom|2016-01-01|2016-12-31|30690|1.7|145.9|87.4|80.1855490387749|24.7969823310224
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-31|29543|0.8|152.2|75.7|70.4464983244762|31.5073381048453
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2018|Dissolved Oxygen Saturation|bottom|2018-01-01|2018-09-24|25038|0.1|168.6|72|71.4070572729451|30.2386663172673
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2019|Dissolved Oxygen Saturation|bottom|2019-02-06|2019-10-04|23048|3.8|134|85|78.8002863589032|21.8319728154855
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2020|Dissolved Oxygen Saturation|bottom|2020-09-30|2020-12-31|6972|26.1|168.5|93.9|93.2460126219162|21.292523349483
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2021|Dissolved Oxygen Saturation|bottom|2021-01-19|2021-12-31|28394|0|186.4|82.9|78.0105198281327|31.9453708954387
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2022|Dissolved Oxygen Saturation|bottom|2022-01-01|2022-09-02|21442|0|237.4|76.6|72.0206370674377|35.6971941106135
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1995|Dissolved Oxygen Saturation|bottom|1995-04-17|1995-12-31|10362|4.3|447.2|87.2|88.807855626327|45.8892833846657
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1996|Dissolved Oxygen Saturation|bottom|1996-01-01|1996-12-31|13406|0|298.4|94.7|95.9421527674176|33.7444245461395
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1997|Dissolved Oxygen Saturation|bottom|1997-01-01|1997-12-16|12711|4.2|183.4|94.6|90.505019274644|28.8301023125569
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1998|Dissolved Oxygen Saturation|bottom|1998-01-01|1998-12-31|12675|3.1|210.6|94|93.8649940828402|25.9264072980088
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1999|Dissolved Oxygen Saturation|bottom|1999-01-01|1999-12-31|11724|1.4|194.5|90|86.0995308768339|33.9502264587918
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2000|Dissolved Oxygen Saturation|bottom|2000-01-01|2000-12-31|12956|0|136.8|83.4|76.1800169805496|26.903401130503
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2001|Dissolved Oxygen Saturation|bottom|2001-01-01|2001-12-31|13431|1.6|166.6|92.4|83.5206537115628|33.0157157580848
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2002|Dissolved Oxygen Saturation|bottom|2002-01-01|2002-12-31|12228|0.3|144.4|79.6|72.8489859339222|32.9404783244793
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2003|Dissolved Oxygen Saturation|bottom|2003-01-01|2003-12-31|15914|1.1|155|85.5|80.2874890033932|25.6383224764082
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2004|Dissolved Oxygen Saturation|bottom|2004-01-01|2004-12-31|15912|0|194.5|83.7|77.2933383609854|32.9136943167416
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2005|Dissolved Oxygen Saturation|bottom|2005-01-01|2005-12-31|17470|1.2|140.3|79.4|75.1830795649685|24.1678572172878
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2006|Dissolved Oxygen Saturation|bottom|2006-01-01|2006-12-31|16498|0|144.5|91.4|86.003509516305|24.0892813674834
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2007|Dissolved Oxygen Saturation|bottom|2007-01-01|2007-12-31|31370|0|147.7|86.2|79.2903570290086|27.8378138860357
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2008|Dissolved Oxygen Saturation|bottom|2008-01-01|2008-12-31|30666|0|140.2|85.1|75.6018293875954|30.8300329113126
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2009|Dissolved Oxygen Saturation|bottom|2009-01-01|2009-12-31|31506|0|143.9|83|74.9904843521869|29.2434795237891
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2010|Dissolved Oxygen Saturation|bottom|2010-01-01|2010-12-31|34024|0.2|160.6|89|83.778582765107|23.9510197758148
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2011|Dissolved Oxygen Saturation|bottom|2011-01-01|2011-12-31|28948|0.5|122.2|83.7|77.7887384275252|25.4141380178506
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2012|Dissolved Oxygen Saturation|bottom|2012-01-01|2012-12-31|32954|1.1|120|76.9|68.5444923226315|32.652455640982
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2013|Dissolved Oxygen Saturation|bottom|2013-01-01|2013-12-31|34234|0.9|124.7|75.4|69.1266109715488|28.9398696370296
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2014|Dissolved Oxygen Saturation|bottom|2014-01-01|2014-12-31|26928|9.6|120.9|85.6|84.8033496732026|15.4228682216747
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2015|Dissolved Oxygen Saturation|bottom|2015-01-01|2015-12-15|26818|3.8|120.2|76.55|72.7377283913789|18.7930632244336
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2016|Dissolved Oxygen Saturation|bottom|2016-01-01|2016-12-31|33689|3.9|164.2|89.3|84.2499421176052|22.193152079858
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-31|32134|1.7|162.9|85.5|80.1876205887845|25.9141082602396
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2018|Dissolved Oxygen Saturation|bottom|2018-01-01|2018-10-10|27112|0.9|155.5|79.5|77.9398753319563|28.428201612568
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2019|Dissolved Oxygen Saturation|bottom|2019-02-06|2019-10-04|22965|0|132.8|82|72.0015719573264|28.7167564239863
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2020|Dissolved Oxygen Saturation|bottom|2020-09-30|2020-12-31|8663|0.1|137.6|78.1|72.0907653237908|30.9661961089447
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2021|Dissolved Oxygen Saturation|bottom|2021-01-01|2021-12-31|27849|0|176.3|76|71.7284067650544|27.4841083312862
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2022|Dissolved Oxygen Saturation|bottom|2022-01-01|2022-08-16|21655|0|164.9|76.5|72.2062525975525|30.6160031473854
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-31|32182|26.1|111.1|78.1|77.7323783481449|9.93064767934078
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2018|Dissolved Oxygen Saturation|bottom|2018-01-01|2018-12-31|32441|3.1|107.5|73|68.8592490983632|22.2480446551475
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2019|Dissolved Oxygen Saturation|bottom|2019-01-01|2019-12-31|31664|7.3|111.1|77.6|76.501231682668|12.4902732227796
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2020|Dissolved Oxygen Saturation|bottom|2020-01-01|2020-12-31|27029|0|117.9|73.6|71.7179843871397|12.110617518284
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2021|Dissolved Oxygen Saturation|bottom|2021-01-01|2021-12-31|31299|1.3|142.5|75.8|74.8949391354356|13.5305602160331
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2022|Dissolved Oxygen Saturation|bottom|2022-01-01|2022-08-16|18956|0|107.3|66.5|54.1734332137582|29.4611164285556
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-31|31486|6.3|151.7|93.5|90.5081337737407|15.9835073673995
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2018|Dissolved Oxygen Saturation|bottom|2018-01-01|2018-12-31|35026|4.6|143.4|92.5|89.2206075486781|16.8470616330137
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2019|Dissolved Oxygen Saturation|bottom|2019-01-01|2019-12-18|30130|27.1|158.5|94.4|93.0895950879522|12.1336290107657
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2020|Dissolved Oxygen Saturation|bottom|2020-01-07|2020-12-31|27596|10.3|162.2|91.2|88.6478801275547|16.008563238893
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2021|Dissolved Oxygen Saturation|bottom|2021-01-01|2021-12-31|35027|10.1|173.6|92.8|89.5760070802524|19.192362335261
2|Apalachicola Bay Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2022|Dissolved Oxygen Saturation|bottom|2022-01-01|2022-08-05|20772|35.7|148.8|100.3|99.1191748507607|12.7112530689798
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2002|Dissolved Oxygen Saturation|bottom|2002-01-01|2002-12-31|14246|25.3|150.2|92.1|91.4502948195985|15.0936920284473
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2003|Dissolved Oxygen Saturation|bottom|2003-01-01|2003-12-31|12999|17.2|140.6|92|90.62239403031|16.8399886294769
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2004|Dissolved Oxygen Saturation|bottom|2004-01-01|2004-12-31|16095|16.9|140.5|95.3|93.0650077663871|17.194911030649
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2005|Dissolved Oxygen Saturation|bottom|2005-01-01|2005-12-31|17176|1.7|127.4|91.5|88.4577666511411|15.8551056873438
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2006|Dissolved Oxygen Saturation|bottom|2006-01-01|2006-12-31|17126|17.2|128.2|93.5|91.1046245474717|11.3985384483405
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2007|Dissolved Oxygen Saturation|bottom|2007-01-01|2007-12-31|31905|42|135|93.5|92.0110452907068|10.6786822631995
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2008|Dissolved Oxygen Saturation|bottom|2008-01-01|2008-12-31|30842|17.9|144.6|95|93.6760294403735|11.566889991968
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2009|Dissolved Oxygen Saturation|bottom|2009-01-01|2009-12-31|27279|13.7|137.4|91.3|91.155474907438|13.618349783766
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2010|Dissolved Oxygen Saturation|bottom|2010-01-01|2010-12-18|23595|6.5|125.3|94.6|92.1359271031998|12.361199907086
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2011|Dissolved Oxygen Saturation|bottom|2011-01-04|2011-12-31|20314|10|121.1|92.4|88.7771389189721|15.007900450344
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2012|Dissolved Oxygen Saturation|bottom|2012-01-10|2012-12-31|30457|3.5|122.3|89|86.6093082050104|12.7210864017583
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2013|Dissolved Oxygen Saturation|bottom|2013-01-01|2013-12-31|31049|1.8|120.3|90.9|86.9042191374924|16.2141560036754
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2014|Dissolved Oxygen Saturation|bottom|2014-01-01|2014-12-20|28819|11.9|125.6|94.3|93.4123217321906|11.347113694355
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2015|Dissolved Oxygen Saturation|bottom|2015-01-06|2015-12-31|29131|15.8|122|95.2|93.9350279770691|9.82642698368949
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2016|Dissolved Oxygen Saturation|bottom|2016-01-01|2016-12-31|31217|16.4|141.9|94.8|94.4754300541372|11.0600303219202
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2017|Dissolved Oxygen Saturation|bottom|2017-01-01|2017-12-03|27408|27.4|128|95.4|94.7794439579685|10.1800871167561
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2018|Dissolved Oxygen Saturation|bottom|2018-01-10|2018-12-31|31611|13.8|138.1|96|95.2885198190503|11.6716136473337
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2019|Dissolved Oxygen Saturation|bottom|2019-01-01|2019-12-31|32685|25.8|139.3|96.1|96.3456509102035|9.67601476470264
3|Apalachicola National Estuarine Research Reserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|2020|Dissolved Oxygen Saturation|bottom|2020-01-01|2020-12-28|23241|32.6|139.9|94.7|93.111058043974|11.6783544239654
