AreaID|ManagedAreaName|Year|ParameterName|ShellType|SizeClass|HabitatType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2017|PercentLive_pct|Live Oyster Shells||Natural|15|1.2345679|52.43902439|13.58024691|18.6399678806667|16.1533869645608|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2018|PercentLive_pct|Live Oyster Shells||Natural|15|0|24.69135802|9.87654321|8.80658436133333|8.5133622746037|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2019|PercentLive_pct|Live Oyster Shells||Natural|15|0|29.62962963|7.40740741|9.38271604933333|9.23630311324285|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2021|PercentLive_pct|Live Oyster Shells||Natural|15|0|2.4691358|0|0.49382716|0.780809298026198|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
25|Lemon Bay Aquatic Preserve|2007|PercentLive_pct|Live Oyster Shells||Natural|36|33.33333333|90.4494382|70.540019285|70.6905357061111|12.931212906304|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2008|PercentLive_pct|Live Oyster Shells||Natural|24|30.76923077|86.44067797|74.916457815|73.40071505625|11.6539917091372|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2009|PercentLive_pct|Live Oyster Shells||Natural|36|11.21495327|81.88976378|64.55026455|57.6249962644445|18.6037999046599|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2010|PercentLive_pct|Live Oyster Shells||Natural|36|0|90.5027933|73.073538655|67.3457345147222|20.227571355004|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2011|PercentLive_pct|Live Oyster Shells||Natural|32|0|89.04109589|81.213235295|74.953469623125|18.0917103316825|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2013|PercentLive_pct|Live Oyster Shells||Natural|33|1.58730159|90.83333333|64.63414634|57.0388939684849|24.0149427046135|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2014|PercentLive_pct|Live Oyster Shells||Natural|36|13.04347826|96.96969697|72.97849788|69.5314123522222|18.5927853375188|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2015|PercentLive_pct|Live Oyster Shells||Natural|36|30|96.2962963|78.094262295|76.49117764|14.1633223454267|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2016|PercentLive_pct|Live Oyster Shells||Natural|36|8|94.44444444|82.451638375|75.8970289391667|20.4235766109548|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2017|PercentLive_pct|Live Oyster Shells||Natural|12|30.76923077|90.72580645|79.144150725|72.8598844641667|17.3441757596198|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2018|PercentLive_pct|Live Oyster Shells||Natural|8|0|62|17|21.125|20.7532269435726|Historical Oyster Body Size (HOBS) Study|5035
25|Lemon Bay Aquatic Preserve|2020|PercentLive_pct|Live Oyster Shells||Natural|15|15|90|79.06976744|69.605142436|23.5372210363806|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2021|PercentLive_pct|Live Oyster Shells||Natural|30|20|90.90909091|71.352583585|64.832172559|19.065524476321|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2022|PercentLive_pct|Live Oyster Shells||Natural|25|0|1|0.68131868|0.6077825212|0.284185576701668|Sarasota County Comprehensive Oyster Monitoring Program|972
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|PercentLive_pct|Live Oyster Shells||Natural|12|16.6667|87.6459|70.6178|63.5759083333333|21.5645111677184|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|PercentLive_pct|Live Oyster Shells||Natural|154|0|100|83|81.1103896103896|13.7439525326509|Loxahatchee River Oyster Mapping and Recruitment|4014
29|Mosquito Lagoon Aquatic Preserve|2015|PercentLive_pct|Live Oyster Shells||Natural|60|10|62|39|37.45|11.821303664951|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
29|Mosquito Lagoon Aquatic Preserve|2016|PercentLive_pct|Live Oyster Shells||Natural|110|17|87|53|52.5818181818182|16.8105372252496|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
30|Nassau River-St. Johns River Marshes Aquatic Preserve|2016|PercentLive_pct|Live Oyster Shells||Natural|43|10|46|26|24.6976744186047|8.86548922647849|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
34|Pine Island Sound Aquatic Preserve|2019|PercentLive_pct|Live Oyster Shells||Natural|5|35.29411765|82.35294118|66.66666667|57.396078434|20.8627745845139|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2019|PercentLive_pct|Live Oyster Shells||Restored|5|42.85714286|100|60|65.116883118|22.4997142084621|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2020|PercentLive_pct|Live Oyster Shells||Natural|5|70.3125|90.09009009|85.71428571|83.894338524|8.07494329067231|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2020|PercentLive_pct|Live Oyster Shells||Restored|5|57.77777778|87.5|70.58823529|71.614761056|11.7994356418487|SCCF Oyster Restoration Monitoring|4012
35|Pinellas County Aquatic Preserve|2017|PercentLive_pct|Live Oyster Shells||Natural|15|7.27273|35.4545|15.4545|18.7777786666667|9.75570974412777|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
35|Pinellas County Aquatic Preserve|2018|PercentLive_pct|Live Oyster Shells||Natural|25|0|49|28|27.92|14.1064996839518|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
43|St. Martins Marsh Aquatic Preserve|2018|PercentLive_pct|Live Oyster Shells||Natural|12|68|96|92|88|9.64836302648844|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
45|Tomoka Marsh Aquatic Preserve|2015|PercentLive_pct|Live Oyster Shells||Natural|5|1|14|2|5.8|5.84807660688538|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
